"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.955503811523655 4 216 "GO:0001938" "positive regulation of endothelial cell proliferation" 1
0 0.642045498541076 3 109 "GO:0001941" "postsynaptic membrane organization" 1
0 0.984299244623178 2 233 "GO:0001942;GO:0022405;GO:0042633;GO:0098773" "hair cycle" 1
0 0.553852520284539 3 65 "GO:0001945" "lymph vessel development" 1
0 0.634791403279378 2 38 "GO:0001946;GO:0036303" "lymph vessel morphogenesis" 1
0 0.820895887708564 4 277 "GO:0001947;GO:0003143;GO:0061371" "embryonic heart tube morphogenesis" 1
0 0.908919373624042 3 7 "GO:0001951" "intestinal D-glucose absorption" 1
0 0.852316762367924 2 295 "GO:0001952" "regulation of cell-matrix adhesion" 1
0 0.554339465955918 2 89 "GO:0001953" "negative regulation of cell-matrix adhesion" 1
0 0.986314180608129 3 144 "GO:0001954" "positive regulation of cell-matrix adhesion" 1
0 0.875402753169986 4 17 "GO:0001955" "blood vessel maturation" 1
0 0.48224385232648 2 126 "GO:0001956" "positive regulation of neurotransmitter secretion" 1
0 0.829119021568916 3 16 "GO:0001957;GO:0036072" "direct ossification" 1
0 0.823303209036668 4 70 "GO:0001958;GO:0036075" "endochondral ossification" 1
0 0.000342756438844652 5 307 "GO:0001959;GO:0060759" "regulation of response to cytokine stimulus" 0.0211289791328062
0 0.0331740802951388 3 118 "GO:0001960;GO:0060761" "negative regulation of response to cytokine stimulus" 0.373869849706564
0 0.0230620199808957 3 87 "GO:0001961;GO:0060760" "positive regulation of response to cytokine stimulus" 0.304345766558228
0 0.918351292613942 2 36 "GO:0001963" "synaptic transmission, dopaminergic" 1
0 0.829600087350644 4 61 "GO:0001964" "startle response" 1
