"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1.83440941175711e-10 2 71 "GO:0000387" "spliceosomal snRNP assembly" 1.25739182440217e-08
0 0.00301853304187185 2 13 "GO:0000389" "mRNA 3'-splice site recognition" 0.0385072583188791
0 0.0180054794429528 5 9 "GO:0000393" "spliceosomal conformational changes to generate catalytic conformation" 0.145838032348784
0 0.130023050202993 3 19 "GO:0000394;GO:0006388" "RNA splicing, via endonucleolytic cleavage and ligation" 0.544082786384734
0 0.00471749636406301 2 12 "GO:0000395" "mRNA 5'-splice site recognition" 0.0544349297787924
0 0.00364690917851774 3 47 "GO:0000413" "protein peptidyl-prolyl isomerization" 0.0447221105536521
0 0.0171513147115538 8 14 "GO:0000414" "regulation of histone H3-K36 methylation" 0.142307882227301
0 0.409382067959976 2 5 "GO:0000416" "positive regulation of histone H3-K36 methylation" 1
0 2.91866604031194e-08 2 93 "GO:0000422;GO:0061726" "autophagy of mitochondrion" 1.49765070280811e-06
0 0.0116701559000568 3 15 "GO:0000423" "mitophagy" 0.104780432005886
0 0.941904941340383 3 11 "GO:0000430;GO:0000432" "regulation of transcription from RNA polymerase II promoter by glucose" 1
0 0.531631594556575 9 15 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 1
0 0.749147083371227 3 5 "GO:0000448" "cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 1
0 0.0687095521630257 4 6 "GO:0000451" "rRNA 2'-O-methylation" 0.36564150441332
0 0.0281374323328877 2 8 "GO:0000454" "snoRNA guided rRNA pseudouridine synthesis" 0.197737043594165
0 0.107366797765838 4 5 "GO:0000455" "enzyme-directed rRNA pseudouridine synthesis" 0.480794925373917
0 0.0115216837713572 4 10 "GO:0000459;GO:0000467" "exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.104780432005886
0 0.00990213908717311 2 54 "GO:0000460" "maturation of 5.8S rRNA" 0.0958389331039884
0 0.993958801627479 3 5 "GO:0000461" "endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 1
