"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.206780969321104 2 13 "GO:0000389" "mRNA 3'-splice site recognition" 0.784197883003337
0 0.835654379383152 5 9 "GO:0000393" "spliceosomal conformational changes to generate catalytic conformation" 1
0 0.0170998537670581 3 19 "GO:0000394;GO:0006388" "RNA splicing, via endonucleolytic cleavage and ligation" 0.198060727428031
0 0.150118114072938 2 12 "GO:0000395" "mRNA 5'-splice site recognition" 0.687795740263518
0 0.674054913999116 3 47 "GO:0000413" "protein peptidyl-prolyl isomerization" 1
0 0.123159858926985 8 14 "GO:0000414" "regulation of histone H3-K36 methylation" 0.621701085407911
0 0.510390909973581 2 5 "GO:0000416" "positive regulation of histone H3-K36 methylation" 1
0 0.14082965616153 2 93 "GO:0000422;GO:0061726" "autophagy of mitochondrion" 0.670913066308949
0 0.33594460614376 3 15 "GO:0000423" "mitophagy" 0.977399812299789
0 0.910099337321182 3 11 "GO:0000430;GO:0000432" "regulation of transcription from RNA polymerase II promoter by glucose" 1
0 0.169825096076091 9 15 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.730948222801732
0 0.510390909973581 3 5 "GO:0000448" "cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 1
0 0.0145303208054758 4 6 "GO:0000451" "rRNA 2'-O-methylation" 0.183074069407812
0 0.015594930837211 2 8 "GO:0000454" "snoRNA guided rRNA pseudouridine synthesis" 0.187978267375043
0 0.853500741724352 4 5 "GO:0000455" "enzyme-directed rRNA pseudouridine synthesis" 1
0 0.00247440616536733 4 10 "GO:0000459;GO:0000467" "exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.055978868544086
0 9.33676390687688e-06 2 54 "GO:0000460" "maturation of 5.8S rRNA" 0.000649683155186849
0 0.510390909973581 3 5 "GO:0000461" "endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 1
0 0.222276981344038 3 56 "GO:0000462" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.820868274182867
0 0.154254801078864 2 20 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.690811234963951
0 0.00153635820466693 2 37 "GO:0000466" "maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.0401927197654555
0 0.000118421419777705 3 41 "GO:0000469" "cleavage involved in rRNA processing" 0.00549343808413243
0 0.00568190645852006 2 45 "GO:0000470" "maturation of LSU-rRNA" 0.0988414977680052
0 0.0415308654252778 2 26 "GO:0000479;GO:0000478" "endonucleolytic cleavage involved in rRNA processing" 0.336979681034608
0 0.396225206214857 2 7 "GO:0000480" "endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 1
0 0.0054899731405303 2 17 "GO:0000491;GO:0000492" "small nucleolar ribonucleoprotein complex assembly" 0.0967858028709612
0 0.151888360359703 9 7 "GO:0000495;GO:0034964;GO:0033979" "box H/ACA RNA metabolic process" 0.687795740263518
0 0.000726105305578896 4 482 "GO:0000578;GO:0007351;GO:0008595" "embryonic axis specification" 0.0229184784595951
0 0.327799060074318 6 12 "GO:0000706" "meiotic DNA double-strand break processing" 0.962235336140176
0 0.496073389707598 6 8 "GO:0000707" "meiotic DNA recombinase assembly" 1
0 0.835971818336744 5 13 "GO:0000711" "meiotic DNA repair synthesis" 1
0 0.0812354530069475 2 23 "GO:0000712" "resolution of meiotic recombination intermediates" 0.507238365648411
0 0.179948121787373 4 43 "GO:0000715" "nucleotide-excision repair, DNA damage recognition" 0.755800582114716
0 0.0170998537670581 3 19 "GO:0000722" "telomere maintenance via recombination" 0.198060727428031
0 6.10195532809401e-07 2 155 "GO:0000723;GO:0032200" "telomere organization" 5.89962733563616e-05
0 0.0229499883684258 2 156 "GO:0000724;GO:0000725" "recombinational repair" 0.241866972654891
0 0.00901820148061543 3 93 "GO:0000726;GO:0006303" "non-recombinational repair" 0.136013432839824
0 0.709274237864723 2 7 "GO:0000727" "double-strand break repair via break-induced replication" 1
0 0.024982613323474 5 32 "GO:0000729" "DNA double-strand break processing" 0.254678472115548
0 0.733732371902292 5 11 "GO:0000730;GO:0090735;GO:0042148" "DNA recombinase assembly" 1
0 0.0601834729983786 6 115 "GO:0000731;GO:0006301;GO:0019985" "postreplication repair" 0.429181055504742
0 0.614689526543406 6 16 "GO:0000733" "DNA strand renaturation" 1
0 0.219798402394196 5 53 "GO:0000737;GO:0006308" "DNA catabolic process" 0.820670051215728
0 0.22981156706029 4 8 "GO:0000741;GO:0007344" "karyogamy" 0.828421995074083
0 0.202066169682793 3 252 "GO:0000768;GO:0006949;GO:0140253;GO:0007520" "syncytium formation" 0.783093155055379
0 0.564948855999891 3 12 "GO:0000820" "regulation of glutamine family amino acid metabolic process" 1
0 0.966970426975508 4 3057 "GO:0000904;GO:0048812;GO:0120039;GO:0048858;GO:0032990;GO:0048667" "cell morphogenesis involved in differentiation" 1
0 0.703877561734774 2 71 "GO:0000912;GO:0000915" "assembly of actomyosin apparatus involved in cytokinesis" 1
0 0.350230417571967 5 48 "GO:0000916;GO:0036213" "actomyosin contractile ring contraction" 0.983306964096421
0 0.696035995978246 2 41 "GO:0000920" "septum digestion after cytokinesis" 1
0 0.00558350345350115 2 461 "GO:0000956;GO:0006402;GO:0006401" "RNA catabolic process" 0.0975277477200313
0 0.619831657393333 5 6 "GO:0000957;GO:0000958;GO:0000960" "mitochondrial RNA catabolic process" 1
