"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.527153585938677 2 18 "GO:0006477;GO:0051923" "sulfation" 1
0 0.0138306096194185 2 286 "GO:0006479;GO:0008213" "protein methylation" 0.448883919980067
0 0.0654343226449306 6 70 "GO:0006482;GO:0008214;GO:0016577;GO:0070076" "protein demethylation" 1
0 0.160504392229995 2 429 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 1
0 0.0109681401642543 2 172 "GO:0006487" "protein N-linked glycosylation" 0.383039440581474
0 0.00678662845993949 4 30 "GO:0006488;GO:0006490" "oligosaccharide-lipid intermediate biosynthetic process" 0.272206036701066
0 0.0303873347579047 2 7 "GO:0006489;GO:0046465" "dolichyl diphosphate biosynthetic process" 0.691134383069561
0 0.889946749029784 4 53 "GO:0006491" "N-glycan processing" 1
0 0.769267516393646 2 185 "GO:0006493" "protein O-linked glycosylation" 1
0 0.00896097721927512 2 185 "GO:0006497;GO:0042157;GO:0042158" "lipoprotein metabolic process" 0.330869860503483
0 0.441499613436689 2 14 "GO:0006498;GO:0006499;GO:0018377" "N-terminal protein lipidation" 1
0 0.165409799083346 3 18 "GO:0006501" "C-terminal protein lipidation" 1
0 0.000355299400249859 3 44 "GO:0006505;GO:0006506" "GPI anchor metabolic process" 0.0288798671796014
0 1 2 5 "GO:0006507" "GPI anchor release" 1
0 0.0363559756428954 2 2169 "GO:0006508" "proteolysis" 0.774778738468664
0 0.86998268395963 4 49 "GO:0006509" "membrane protein ectodomain proteolysis" 1
0 0.159676083027584 3 150 "GO:0006513" "protein monoubiquitination" 1
0 0.020498054291236 2 68 "GO:0006515;GO:0051788;GO:0071218" "protein quality control for misfolded or incompletely synthesized proteins" 0.572263309012166
0 1 4 36 "GO:0006516" "glycoprotein catabolic process" 1
0 0.707837941887194 2 60 "GO:0006517" "protein deglycosylation" 1
0 1.18658862941425e-22 2 1097 "GO:0006518;GO:0043604" "amide biosynthetic process" 1.55697379445284e-19
0 0.0024845222318048 2 555 "GO:0006520" "cellular amino acid metabolic process" 0.131151360339811
0 1 2 40 "GO:0006521" "regulation of cellular amino acid metabolic process" 1
0 0.367232884196176 4 11 "GO:0006522;GO:0009078;GO:0042851" "alanine metabolic process" 1
0 1 4 29 "GO:0006525" "arginine metabolic process" 1
0 1 4 7 "GO:0006526" "arginine biosynthetic process" 1
0 1 2 15 "GO:0006527" "arginine catabolic process" 1
0 1 2 8 "GO:0006528" "asparagine metabolic process" 1
0 0.195065903970906 4 20 "GO:0006531" "aspartate metabolic process" 1
0 0.31231830393066 3 9 "GO:0006532;GO:0006533;GO:0019550" "aspartate catabolic process" 1
0 0.794391732055787 4 38 "GO:0006534" "cysteine metabolic process" 1
0 0.690058248087043 4 58 "GO:0006536" "glutamate metabolic process" 1
0 0.646684160954443 3 25 "GO:0006537" "glutamate biosynthetic process" 1
0 0.631663539625869 2 24 "GO:0006538" "glutamate catabolic process" 1
0 1 3 6 "GO:0006540" "glutamate decarboxylation to succinate" 1
0 1 2 40 "GO:0006541" "glutamine metabolic process" 1
0 1 2 9 "GO:0006543" "glutamine catabolic process" 1
0 0.71309050272636 4 30 "GO:0006544" "glycine metabolic process" 1
0 1 2 6 "GO:0006545" "glycine biosynthetic process" 1
0 1 2 10 "GO:0006546;GO:0019464" "glycine catabolic process" 1
0 0.527153585938677 2 18 "GO:0006547;GO:0006548;GO:0052803;GO:0052805" "imidazole-containing compound metabolic process" 1
0 0.34034627136648 3 10 "GO:0006549" "isoleucine metabolic process" 1
0 0.393024580481829 2 12 "GO:0006551" "leucine metabolic process" 1
0 1 4 6 "GO:0006552" "leucine catabolic process" 1
0 1 2 13 "GO:0006553;GO:0006554" "lysine metabolic process" 1
0 0.0271866191932413 4 42 "GO:0006555" "methionine metabolic process" 0.660606077486564
0 0.00323828897299588 2 8 "GO:0006556" "S-adenosylmethionine biosynthetic process" 0.157373990565964
0 0.507056708891159 4 17 "GO:0006558;GO:1902221;GO:0006559;GO:1902222" "L-phenylalanine metabolic process" 1
0 0.441499613436689 4 14 "GO:0006560" "proline metabolic process" 1
0 0.220891874562898 2 6 "GO:0006561" "proline biosynthetic process" 1
0 1 2 7 "GO:0006562" "proline catabolic process" 1
0 1 4 16 "GO:0006563" "L-serine metabolic process" 1
0 1 2 11 "GO:0006564" "L-serine biosynthetic process" 1
0 1 4 6 "GO:0006565" "L-serine catabolic process" 1
0 0.34034627136648 2 10 "GO:0006566;GO:0006567" "threonine metabolic process" 1
0 1 4 35 "GO:0006568;GO:0006586" "indolalkylamine metabolic process" 1
0 1 5 18 "GO:0006569;GO:0046218;GO:0042436" "indole-containing compound catabolic process" 1
0 1 3 32 "GO:0006570" "tyrosine metabolic process" 1
0 1 3 10 "GO:0006572" "tyrosine catabolic process" 1
0 0.12276052880303 2 15 "GO:0006573" "valine metabolic process" 1
0 0.187793483336199 4 5 "GO:0006574" "valine catabolic process" 1
0 0.380712164604262 2 309 "GO:0006575" "cellular modified amino acid metabolic process" 1
0 0.999592657986916 2 187 "GO:0006576;GO:0044106;GO:0009308" "amine metabolic process" 1
0 1 3 26 "GO:0006577;GO:0009437" "amino-acid betaine metabolic process" 1
0 1 4 8 "GO:0006578;GO:0045329" "carnitine biosynthetic process" 1
0 0.996720595275885 4 190 "GO:0006582" "melanin metabolic process" 1
0 1 3 9 "GO:0006583" "melanin biosynthetic process from tyrosine" 1
0 1 4 90 "GO:0006584;GO:0009712;GO:0042417" "catechol-containing compound metabolic process" 1
0 1 6 8 "GO:0006585" "dopamine biosynthetic process from tyrosine" 1
0 1 2 7 "GO:0006587;GO:0042427;GO:1901162" "primary amino compound biosynthetic process" 1
0 1 2 16 "GO:0006590" "thyroid hormone generation" 1
0 0.527153585938677 3 18 "GO:0006591" "ornithine metabolic process" 1
0 0.674914298775854 2 27 "GO:0006595;GO:0006596" "polyamine metabolic process" 1
0 1 2 12 "GO:0006598;GO:0046208" "polyamine catabolic process" 1
0 1 3 6 "GO:0006599;GO:0006603" "phosphocreatine metabolic process" 1
0 1 3 23 "GO:0006600" "creatine metabolic process" 1
0 4.67939139366658e-08 4 647 "GO:0006605" "protein targeting" 1.30243060457053e-05
0 0.00213975607829484 4 382 "GO:0006606;GO:0017038;GO:0051170" "protein import" 0.116986068923441
0 0.0820047904767952 2 57 "GO:0006607" "NLS-bearing protein import into nucleus" 1
0 0.486106477590829 2 16 "GO:0006610" "ribosomal protein import into nucleus" 1
0 3.16398514797064e-07 7 246 "GO:0006612" "protein targeting to membrane" 7.64768515371325e-05
0 9.17148525618828e-08 2 193 "GO:0006613;GO:0006614;GO:0045047;GO:0072599" "establishment of protein localization to endoplasmic reticulum" 2.4068597736597e-05
0 1 2 16 "GO:0006616" "SRP-dependent cotranslational protein targeting to membrane, translocation" 1
0 1 2 10 "GO:0006620" "posttranslational protein targeting to endoplasmic reticulum membrane" 1
0 0.311022019050976 3 48 "GO:0006622" "protein targeting to lysosome" 1
0 0.466637801116568 2 86 "GO:0006623;GO:0072666" "establishment of protein localization to vacuole" 1
0 1 4 8 "GO:0006624" "vacuolar protein processing" 1
0 0.371428990022909 4 121 "GO:0006625;GO:0043574;GO:0072663;GO:0072662;GO:0007031" "peroxisome organization" 1
0 2.56087392686799e-06 3 111 "GO:0006626" "protein targeting to mitochondrion" 0.000483018008634616
0 0.31231830393066 2 9 "GO:0006627" "protein processing involved in protein targeting to mitochondrion" 1
0 0.401084274753323 3 528 "GO:0006631" "fatty acid metabolic process" 1
0 0.299295262241911 2 200 "GO:0006633" "fatty acid biosynthetic process" 1
0 0.0144144557173405 2 110 "GO:0006635" "fatty acid beta-oxidation" 0.458120331362535
0 0.661728394675521 2 55 "GO:0006636" "unsaturated fatty acid biosynthetic process" 1
0 0.325847236630018 6 205 "GO:0006637;GO:0033875;GO:0034032;GO:0035383;GO:0033865" "ribonucleoside bisphosphate metabolic process" 1
0 0.825082722293443 3 228 "GO:0006638;GO:0006639;GO:0006641" "neutral lipid metabolic process" 1
0 1 2 24 "GO:0006642" "triglyceride mobilization" 1
0 0.952247388717455 3 1020 "GO:0006644;GO:0006650;GO:0046486" "glycerolipid metabolic process" 1
0 1 4 39 "GO:0006646;GO:0046337" "phosphatidylethanolamine metabolic process" 1
0 1 6 7 "GO:0006649" "phospholipid transfer to membrane" 1
0 1 2 16 "GO:0006651" "diacylglycerol biosynthetic process" 1
0 0.857115456555579 5 83 "GO:0006654;GO:0046473" "phosphatidic acid metabolic process" 1
0 0.240561064022712 3 23 "GO:0006655" "phosphatidylglycerol biosynthetic process" 1
0 1 3 86 "GO:0006656" "phosphatidylcholine biosynthetic process" 1
0 1 2 25 "GO:0006657" "CDP-choline pathway" 1
0 1 5 47 "GO:0006658" "phosphatidylserine metabolic process" 1
0 1 3 11 "GO:0006659" "phosphatidylserine biosynthetic process" 1
0 0.091513409576205 3 272 "GO:0006661" "phosphatidylinositol biosynthetic process" 1
0 0.240561064022712 3 23 "GO:0006662;GO:0046485" "glycerol ether metabolic process" 1
0 1 2 7 "GO:0006663" "platelet activating factor biosynthetic process" 1
0 0.150390205152216 2 189 "GO:0006664;GO:1903509" "glycolipid metabolic process" 1
0 0.633449597276737 4 366 "GO:0006665;GO:0006643" "membrane lipid metabolic process" 1
0 1 2 6 "GO:0006667;GO:0046511" "sphinganine metabolic process" 1
0 0.928055528235386 2 140 "GO:0006672" "ceramide metabolic process" 1
0 0.661092775907995 5 26 "GO:0006677" "glycosylceramide metabolic process" 1
0 1 2 7 "GO:0006678" "glucosylceramide metabolic process" 1
0 0.464266690910521 2 15 "GO:0006681;GO:0019374" "galactosylceramide metabolic process" 1
0 1 2 24 "GO:0006684" "sphingomyelin metabolic process" 1
0 1 3 6 "GO:0006685" "sphingomyelin catabolic process" 1
0 1 3 14 "GO:0006686" "sphingomyelin biosynthetic process" 1
0 0.990614364019019 5 112 "GO:0006687" "glycosphingolipid metabolic process" 1
0 0.852669450769708 2 46 "GO:0006688" "glycosphingolipid biosynthetic process" 1
0 1 3 10 "GO:0006689" "ganglioside catabolic process" 1
0 0.914927946881314 2 168 "GO:0006690;GO:0033559" "icosanoid metabolic process" 1
0 0.810827630258251 3 40 "GO:0006691" "leukotriene metabolic process" 1
0 0.914299171616558 6 59 "GO:0006693;GO:0006692" "prostaglandin metabolic process" 1
0 0.478889004721729 2 233 "GO:0006694" "steroid biosynthetic process" 1
0 0.0919261213618884 2 59 "GO:0006695" "cholesterol biosynthetic process" 1
0 1 4 22 "GO:0006697;GO:0008205;GO:0045456;GO:0045455" "ecdysteroid metabolic process" 1
0 1 3 32 "GO:0006700" "C21-steroid hormone biosynthetic process" 1
0 1 4 8 "GO:0006701" "progesterone biosynthetic process" 1
0 1 4 15 "GO:0006702" "androgen biosynthetic process" 1
0 0.507056708891159 3 17 "GO:0006703" "estrogen biosynthetic process" 1
0 1 2 16 "GO:0006704" "glucocorticoid biosynthetic process" 1
0 1 4 9 "GO:0006705;GO:0008212" "mineralocorticoid biosynthetic process" 1
0 1 5 55 "GO:0006706" "steroid catabolic process" 1
0 1 3 21 "GO:0006707;GO:0016127" "cholesterol catabolic process" 1
0 0.109227772379248 2 14 "GO:0006714" "sesquiterpenoid metabolic process" 1
0 0.252642631197064 6 7 "GO:0006716" "juvenile hormone metabolic process" 1
0 0.380159603255726 3 215 "GO:0006720;GO:0006721" "isoprenoid metabolic process" 1
0 0.486106477590829 5 16 "GO:0006723;GO:0120251" "cuticle hydrocarbon biosynthetic process" 1
0 0.166784799641161 4 91 "GO:0006726;GO:0042441;GO:0043324;GO:0043474;GO:0048069" "eye pigmentation" 1
0 0.0164375595013738 3 37 "GO:0006727;GO:0008055;GO:0046152;GO:0046158;GO:0033060" "ommochrome biosynthetic process" 0.491788221563904
0 1 4 5 "GO:0006728" "pteridine biosynthetic process" 1
0 0.393024580481829 3 12 "GO:0006729;GO:0046146" "tetrahydrobiopterin metabolic process" 1
0 0.564924781793944 2 20 "GO:0006730" "one-carbon metabolic process" 1
0 0.0141647312734246 -1 621 "GO:0006732" "obsolete coenzyme metabolic process" 0.452873175500566
0 0.557763974105399 -1 323 "GO:0006733;GO:0019362;GO:0072524;GO:0046496" "obsolete oxidoreduction coenzyme metabolic process" 1
0 0.624153024833521 2 105 "GO:0006734" "NADH metabolic process" 1
0 0.724757181634871 2 62 "GO:0006739" "NADP metabolic process" 1
0 0.0835242250539907 2 12 "GO:0006741" "NADP biosynthetic process" 1
0 1 2 6 "GO:0006742;GO:0019364" "pyridine nucleotide catabolic process" 1
0 0.00194379134109823 3 33 "GO:0006743;GO:0006744;GO:1901663" "ubiquinone metabolic process" 0.108204384654468
0 0.0271312691900404 3 72 "GO:0006749" "glutathione metabolic process" 0.660606077486564
0 0.564924781793944 3 20 "GO:0006750;GO:0019184" "nonribosomal peptide biosynthetic process" 1
0 1 2 6 "GO:0006751" "glutathione catabolic process" 1
0 0.10853566770932 5 197 "GO:0006754;GO:0009206;GO:0009145;GO:0009201;GO:0009142" "nucleoside triphosphate biosynthetic process" 1
0 0.109940801885746 4 45 "GO:0006760" "folic acid-containing compound metabolic process" 1
0 0.3522125389805 2 233 "GO:0006766" "vitamin metabolic process" 1
0 0.118759478890877 3 140 "GO:0006767" "water-soluble vitamin metabolic process" 1
0 0.136669890705914 2 16 "GO:0006768" "biotin metabolic process" 1
0 0.889956803727035 2 91 "GO:0006775" "fat-soluble vitamin metabolic process" 1
0 1 7 28 "GO:0006776" "vitamin A metabolic process" 1
0 0.252642631197064 3 7 "GO:0006777;GO:0019720" "Mo-molybdopterin cofactor biosynthetic process" 1
0 0.0359737187979685 5 93 "GO:0006778;GO:0042168" "porphyrin-containing compound metabolic process" 0.768533567575234
0 0.00574722921954591 2 67 "GO:0006779;GO:0033014;GO:0006783" "tetrapyrrole biosynthetic process" 0.242148166887749
0 0.00286540996954664 2 657 "GO:0006790" "sulfur compound metabolic process" 0.144608739397175
0 1 4 8 "GO:0006797" "polyphosphate metabolic process" 1
0 1 2 5 "GO:0006798" "polyphosphate catabolic process" 1
0 0.400694870044306 2 56 "GO:0006801" "superoxide metabolic process" 1
0 0.626839520325806 2 158 "GO:0006805" "xenobiotic metabolic process" 1
0 1 2 8 "GO:0006808" "regulation of nitrogen utilization" 1
0 1 3 33 "GO:0006809" "nitric oxide biosynthetic process" 1
0 0.999999938115676 2 1905 "GO:0006812" "cation transport" 1
0 0.999989600668865 2 446 "GO:0006813;GO:0071805" "potassium ion transport" 1
0 0.999794044020883 2 405 "GO:0006814;GO:0035725" "sodium ion transport" 1
0 0.999987000474952 5 699 "GO:0006816;GO:0070838;GO:0072511" "divalent inorganic cation transport" 1
0 0.839865900731864 4 44 "GO:0006817;GO:0035435" "phosphate ion transport" 1
0 0.998683819627934 2 262 "GO:0006821;GO:0098661" "inorganic anion transmembrane transport" 1
0 0.187793483336199 4 5 "GO:0006824" "cobalt ion transport" 1
0 0.376795951402395 4 32 "GO:0006825" "copper ion transport" 1
0 0.679247030307805 5 140 "GO:0006826" "iron ion transport" 1
0 0.211447246654182 4 39 "GO:0006828" "manganese ion transport" 1
0 0.378465107019107 4 54 "GO:0006829;GO:0071577" "zinc ion transport" 1
0 1 5 42 "GO:0006833" "water transport" 1
0 0.80259000733518 3 164 "GO:0006835" "dicarboxylic acid transport" 1
0 0.999967372864937 4 668 "GO:0006836" "neurotransmitter transport" 1
0 6.09227275193464e-05 4 473 "GO:0006839" "mitochondrial transport" 0.00756182773331347
0 1 3 17 "GO:0006842;GO:0015746;GO:0035674" "tricarboxylic acid transmembrane transport" 1
0 1 2 6 "GO:0006844;GO:1902616" "acyl carnitine transport" 1
0 0.507056708891159 2 17 "GO:0006848;GO:1901475" "pyruvate transport" 1
0 1 2 5 "GO:0006850" "mitochondrial pyruvate transmembrane transport" 1
0 0.552325667532351 3 45 "GO:0006851" "mitochondrial calcium ion transmembrane transport" 1
0 0.441499613436689 5 14 "GO:0006853" "carnitine shuttle" 1
0 0.82610415054491 4 257 "GO:0006855" "drug transmembrane transport" 1
0 1 4 7 "GO:0006856;GO:1903232" "eye pigment precursor transport" 1
0 1 2 23 "GO:0006857;GO:0035672" "oligopeptide transport" 1
0 0.299765014454881 6 47 "GO:0006862" "nucleotide transport" 1
0 1 2 29 "GO:0006863;GO:0015851" "nucleobase transport" 1
0 1 2 6 "GO:0006864;GO:1990519" "pyrimidine nucleotide transport" 1
0 0.915219914334863 5 294 "GO:0006865" "amino acid transport" 1
0 1 2 6 "GO:0006867" "asparagine transport" 1
0 1 7 13 "GO:0006868" "glutamine transport" 1
0 0.999999916479642 2 1513 "GO:0006873;GO:0006875;GO:0030003;GO:0055065" "cellular ion homeostasis" 1
0 0.999999999983931 2 1065 "GO:0006874;GO:0055074;GO:0072503;GO:0072507" "divalent inorganic cation homeostasis" 1
0 0.271168627740103 6 25 "GO:0006878" "cellular copper ion homeostasis" 1
0 0.0418713290657272 2 131 "GO:0006879" "cellular iron ion homeostasis" 0.82707130638431
0 1 5 8 "GO:0006880;GO:0097577" "intracellular sequestering of iron ion" 1
0 0.700890699776612 2 29 "GO:0006882" "cellular zinc ion homeostasis" 1
0 1 5 46 "GO:0006883;GO:0055078" "sodium ion homeostasis" 1
0 0.858682390311066 4 47 "GO:0006884" "cell volume homeostasis" 1
0 0.769014078129516 3 213 "GO:0006885;GO:0030641;GO:0051453" "regulation of pH" 1
0 7.85435881682431e-06 2 1779 "GO:0006886" "intracellular protein transport" 0.00131167792240966
0 0.999999746412274 4 1609 "GO:0006887;GO:0045055" "exocytosis" 1
0 0.885898887008173 2 367 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 1
0 0.855152478532311 5 178 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum" 1
0 0.620997625178741 2 78 "GO:0006891" "intra-Golgi vesicle-mediated transport" 1
0 0.451605279388773 5 228 "GO:0006892" "post-Golgi vesicle-mediated transport" 1
0 0.816482042902783 2 107 "GO:0006893" "Golgi to plasma membrane transport" 1
0 0.885263004083302 5 52 "GO:0006895" "Golgi to endosome transport" 1
0 0.112720149629592 2 29 "GO:0006896" "Golgi to vacuole transport" 1
0 0.987531104160582 4 1514 "GO:0006897;GO:0098657" "import into cell" 1
0 0.991901262019653 5 463 "GO:0006898" "receptor-mediated endocytosis" 1
0 0.724103255271505 3 230 "GO:0006900" "vesicle budding from membrane" 1
0 0.943329350675749 2 183 "GO:0006901;GO:0048194;GO:0048199;GO:0048207;GO:0048208;GO:0090114" "Golgi vesicle budding" 1
0 0.977890498209359 2 252 "GO:0006903" "vesicle targeting" 1
0 0.969500381436081 3 168 "GO:0006904;GO:0048278" "vesicle docking" 1
0 1 5 45 "GO:0006907" "pinocytosis" 1
0 0.876895818380077 4 532 "GO:0006909" "phagocytosis" 1
0 1 2 31 "GO:0006910" "phagocytosis, recognition" 1
0 0.656644839750197 5 163 "GO:0006911" "phagocytosis, engulfment" 1
0 0.0177173561331502 2 631 "GO:0006913;GO:0051169" "nuclear transport" 0.514980747098052
0 0.56220996958062 3 474 "GO:0006914;GO:0061919" "autophagy" 1
0 0.951343655967919 4 1890 "GO:0006915;GO:0012501;GO:0008219" "cell death" 1
0 0.146666303197447 5 188 "GO:0006919" "activation of cysteine-type endopeptidase activity involved in apoptotic process" 1
0 0.422694862786873 3 58 "GO:0006921;GO:0030262" "cellular component disassembly involved in execution phase of apoptosis" 1
0 1 8 13 "GO:0006924" "activation-induced cell death of T cells" 1
0 1 2 13 "GO:0006925;GO:0033028" "inflammatory cell apoptotic process" 1
0 1 3 113 "GO:0006929" "substrate-dependent cell migration" 1
0 1 2 43 "GO:0006930" "substrate-dependent cell migration, cell extension" 1
0 0.999991028370251 3 2157 "GO:0006935;GO:0042330" "taxis" 1
0 0.99999868053285 2 503 "GO:0006937" "regulation of muscle contraction" 1
0 1 2 145 "GO:0006939" "smooth muscle contraction" 1
0 0.999800202911999 3 204 "GO:0006940" "regulation of smooth muscle contraction" 1
0 0.99813405435503 2 336 "GO:0006941" "striated muscle contraction" 1
0 0.99778285086822 2 247 "GO:0006942;GO:0055117" "regulation of striated muscle contraction" 1
0 0.999778942170145 2 2187 "GO:0006952" "defense response" 1
0 1 3 65 "GO:0006953" "acute-phase response" 1
0 0.999999831461661 4 659 "GO:0006954" "inflammatory response" 1
0 0.999968332452991 2 2480 "GO:0006955" "immune response" 1
0 1 3 37 "GO:0006956" "complement activation" 1
0 1 5 13 "GO:0006957" "complement activation, alternative pathway" 1
0 1 7 16 "GO:0006958" "complement activation, classical pathway" 1
0 0.895450535017772 3 372 "GO:0006959" "humoral immune response" 1
0 1 4 79 "GO:0006968" "cellular defense response" 1
0 0.937228841911896 3 277 "GO:0006970" "response to osmotic stress" 1
0 0.582664379835155 2 21 "GO:0006971" "hypotonic response" 1
0 0.99609743478867 2 133 "GO:0006972" "hyperosmotic response" 1
0 0.31231830393066 2 9 "GO:0006973" "intracellular accumulation of glycerol" 1
0 1.12754299907286e-06 2 1279 "GO:0006974" "cellular response to DNA damage stimulus" 0.00023537460105646
0 1 2 27 "GO:0006975" "DNA damage induced protein phosphorylation" 1
0 0.191365556710423 6 178 "GO:0006977;GO:0072431;GO:1902400;GO:1902402;GO:0072422;GO:0072401;GO:0072395;GO:1902403;GO:0072413;GO:0031571;GO:0044783;GO:0044819" "mitotic G1/S transition checkpoint" 1
0 0.736018856421073 5 32 "GO:0006978;GO:0042772" "DNA damage response, signal transduction resulting in transcription" 1
0 0.000641327858991563 2 1035 "GO:0006979" "response to oxidative stress" 0.0455338028762554
0 1 2 5 "GO:0006982;GO:0071449" "response to lipid hydroperoxide" 1
0 0.582664379835155 3 21 "GO:0006983" "ER overload response" 1
0 0.15515726380339 2 89 "GO:0006984" "ER-nucleus signaling pathway" 1
0 0.418333314866113 3 365 "GO:0006986;GO:0035966;GO:0035967" "response to topologically incorrect protein" 1
0 0.486106477590829 5 16 "GO:0006990" "positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response" 1
0 0.767024746853081 2 35 "GO:0006991;GO:0032933;GO:0071501" "response to sterol depletion" 1
0 1 2 14 "GO:0006995;GO:0043562" "cellular response to nitrogen starvation" 1
0 0.0622956489361601 3 338 "GO:0006997" "nucleus organization" 1
0 0.312138108788029 3 135 "GO:0006998" "nuclear envelope organization" 1
0 0.0203185881699466 2 39 "GO:0006999" "nuclear pore organization" 0.570722423061038
0 0.464266690910521 2 15 "GO:0007000" "nucleolus organization" 1
0 1.82350975789479e-09 2 952 "GO:0007005" "mitochondrion organization" 6.69957485050546e-07
0 0.0220457435840531 2 262 "GO:0007006" "mitochondrial membrane organization" 0.58028194718657
0 0.0236550308908618 4 70 "GO:0007007" "inner mitochondrial membrane organization" 0.603210603033247
0 0.180145050584609 4 19 "GO:0007008" "outer mitochondrial membrane organization" 1
0 0.875145476826763 3 215 "GO:0007009" "plasma membrane organization" 1
0 0.998646628617768 2 673 "GO:0007015" "actin filament organization" 1
0 1 -1 84 "GO:0007016" "obsolete cytoskeletal anchoring at plasma membrane" 1
0 0.91196225035712 2 1932 "GO:0007017;GO:0000226" "microtubule-based process" 1
0 0.870691629432392 2 748 "GO:0007018" "microtubule-based movement" 1
0 0.902882609442929 2 56 "GO:0007019" "microtubule depolymerization" 1
0 0.924374733221836 5 62 "GO:0007020" "microtubule nucleation" 1
0 1 3 13 "GO:0007021" "tubulin complex assembly" 1
0 1 3 10 "GO:0007023" "post-chaperonin tubulin folding pathway" 1
0 0.687581224429092 2 114 "GO:0007026;GO:0031114" "regulation of microtubule depolymerization" 1
0 0.13368712867717 2 205 "GO:0007028;GO:0007315" "cytoplasm organization" 1
0 0.917159174094844 2 169 "GO:0007029" "endoplasmic reticulum organization" 1
0 0.977208954539121 3 353 "GO:0007030" "Golgi organization" 1
0 0.977073623294527 4 177 "GO:0007032" "endosome organization" 1
0 0.647749024332856 2 318 "GO:0007033" "vacuole organization" 1
0 0.308499598522754 3 270 "GO:0007034;GO:0007041" "vacuolar transport" 1
0 0.598887940081209 8 49 "GO:0007035" "vacuolar acidification" 1
0 0.283100576127186 5 8 "GO:0007039" "protein catabolic process in the vacuole" 1
0 0.731878298998428 6 177 "GO:0007040;GO:0080171" "lytic vacuole organization" 1
0 0.150902776785551 11 17 "GO:0007042" "lysosomal lumen acidification" 1
0 0.999987110906863 4 440 "GO:0007043" "cell-cell junction assembly" 1
0 0.9416751901253 4 147 "GO:0007044;GO:0150115" "cell-substrate junction assembly" 1
0 0.33548198134282 3 299 "GO:0007050" "cell cycle arrest" 1
0 0.746476360367087 5 503 "GO:0007051" "spindle organization" 1
0 0.961291091648956 2 265 "GO:0007052" "mitotic spindle organization" 1
0 0.546431837902792 2 19 "GO:0007053" "spindle assembly involved in male meiosis" 1
0 0.736018856421073 2 32 "GO:0007056" "spindle assembly involved in female meiosis" 1
0 1 3 16 "GO:0007057" "spindle assembly involved in female meiosis I" 1
0 1 7 7 "GO:0007058" "spindle assembly involved in female meiosis II" 1
0 0.553747130495591 2 621 "GO:0007059;GO:0098813" "chromosome segregation" 1
0 1 2 26 "GO:0007060" "male meiosis chromosome segregation" 1
0 0.878558649153137 2 88 "GO:0007062" "sister chromatid cohesion" 1
0 0.770599478942668 2 68 "GO:0007063" "regulation of sister chromatid cohesion" 1
0 0.620764585785439 5 51 "GO:0007064" "mitotic sister chromatid cohesion" 1
0 1 2 7 "GO:0007066" "female meiosis sister chromatid cohesion" 1
0 0.35606491905698 2 52 "GO:0007076" "mitotic chromosome condensation" 1
0 0.818546541040647 5 41 "GO:0007077" "mitotic nuclear envelope disassembly" 1
0 1 2 6 "GO:0007078" "lamin depolymerization" 1
0 1 3 19 "GO:0007079" "mitotic chromosome movement towards spindle pole" 1
0 0.104053084264014 3 28 "GO:0007084;GO:0101024" "mitotic nuclear membrane organization" 1
0 1 3 14 "GO:0007089" "traversing start control point of mitotic cell cycle" 1
0 0.0625077842708907 5 37 "GO:0007091;GO:0044784" "metaphase/anaphase transition of cell cycle" 1
0 0.255064084364203 4 43 "GO:0007094;GO:0045841;GO:0071173;GO:0071174;GO:1902100;GO:2000816;GO:0031577;GO:1905819" "negative regulation of chromosome separation" 1
0 0.178766550514417 4 93 "GO:0007095;GO:0031572;GO:0044818" "G2 DNA damage checkpoint" 1
0 0.972209151351941 2 86 "GO:0007096" "regulation of exit from mitosis" 1
0 0.937724608553321 4 213 "GO:0007097;GO:0051647" "nucleus localization" 1
0 0.543668866986297 3 295 "GO:0007098;GO:0031023" "microtubule organizing center organization" 1
0 0.122584474271973 2 83 "GO:0007099;GO:0098534" "centriole assembly" 1
0 0.700890699776612 4 29 "GO:0007100" "mitotic centrosome separation" 1
0 0.130909945513461 2 48 "GO:0007110;GO:0007111" "meiosis I cytokinesis" 1
0 0.312936913878295 2 91 "GO:0007112" "male meiosis cytokinesis" 1
0 0.736018856421073 2 32 "GO:0007113" "endomitotic cell cycle" 1
0 0.946582884051083 2 219 "GO:0007127" "meiosis I" 1
0 0.93113076541712 2 105 "GO:0007129;GO:0045143" "homologous chromosome segregation" 1
0 0.86998268395963 2 49 "GO:0007130" "synaptonemal complex assembly" 1
0 0.921155431097065 7 101 "GO:0007131;GO:0140527;GO:0035825" "homologous recombination" 1
0 0.825950764528502 2 42 "GO:0007135" "meiosis II" 1
0 0.559130784985997 6 223 "GO:0007140" "male meiotic nuclear division" 1
0 1 2 48 "GO:0007141" "male meiosis I" 1
0 0.923542043500922 2 172 "GO:0007143" "female meiotic nuclear division" 1
0 1 7 28 "GO:0007144" "female meiosis I" 1
0 1 2 12 "GO:0007147" "female meiosis II" 1
0 0.999999999999547 2 1699 "GO:0007155;GO:0022610" "biological adhesion" 1
0 0.998935271841961 5 220 "GO:0007156" "homophilic cell adhesion via plasma membrane adhesion molecules" 1
