delta.rank,pval,level,nseqs,term,name,p.adj
0,1.79E-28,2,2480,GO:0006955,immune response,1.64E-24
0,3.17E-27,2,1671,GO:0002252,immune effector process,1.46E-23
0,4.32E-24,4,1609,GO:0006887;GO:0045055,exocytosis,1.32E-20
0,2.70E-23,2,1952,GO:0001775;GO:0045321,cell activation,6.20E-20
0,1.54E-20,2,1283,GO:0002263;GO:0002274;GO:0002275;GO:0002366;GO:0002283;GO:0042119;GO:0036230;GO:0002443;GO:0002444;GO:0002446;GO:0043299;GO:0043312,cell activation involved in immune response,2.83E-17
0,2.45E-19,4,2516,GO:0032940;GO:0046903;GO:0140352,secretion,3.75E-16
0,4.13E-17,4,1514,GO:0006897;GO:0098657,import into cell,5.42E-14
0,5.44E-17,2,2541,GO:0030334;GO:2000145;GO:0051270,regulation of cellular component movement,6.25E-14
0,8.74E-16,3,701,GO:0007264;GO:0007265,small GTPase mediated signal transduction,8.92E-13
0,4.75E-15,2,1692,GO:0002684,positive regulation of immune system process,4.37E-12
0,1.83E-13,2,1605,GO:0050776,regulation of immune response,1.53E-10
0,2.92E-13,3,1596,GO:0030155,regulation of cell adhesion,2.24E-10
0,5.84E-13,6,759,GO:0110053,regulation of actin filament organization,4.13E-10
0,1.52E-12,3,2423,GO:1902533,positive regulation of intracellular signal transduction,9.99E-10
0,2.62E-12,5,1062,GO:0043405;GO:0043406;GO:0071902,positive regulation of protein serine/threonine kinase activity,1.61E-09
0,3.60E-12,4,532,GO:0006909,phagocytosis,2.07E-09
0,3.87E-12,2,1476,GO:0009611;GO:0042060,response to wounding,2.09E-09
0,4.73E-12,2,2262,GO:0060562,epithelial tube morphogenesis,2.41E-09
0,5.79E-12,3,741,GO:0002253;GO:0002757;GO:0002764,activation of immune response,2.78E-09
0,6.05E-12,2,1190,GO:0007163,establishment or maintenance of cell polarity,2.78E-09
0,1.20E-11,3,1948,GO:0007167,enzyme linked receptor protein signaling pathway,5.24E-09
0,1.28E-11,2,258,GO:0038093,Fc receptor signaling pathway,5.32E-09
0,2.17E-11,4,518,GO:0008360,regulation of cell shape,8.58E-09
0,2.24E-11,4,1366,GO:1902903;GO:0032956;GO:0032970,regulation of actin filament-based process,8.58E-09
0,2.92E-11,2,1926,GO:0061024,membrane organization,1.07E-08
0,3.36E-11,2,500,GO:0002768;GO:0002429,immune response-regulating cell surface receptor signaling pathway,1.19E-08
0,3.53E-11,4,1139,GO:0001667,ameboidal-type cell migration,1.20E-08
0,4.26E-11,2,2210,GO:0044255;GO:0006629,lipid metabolic process,1.40E-08
0,1.07E-10,4,1277,GO:0060541,respiratory system development,3.39E-08
0,1.18E-10,2,860,GO:0030100,regulation of endocytosis,3.62E-08
0,1.42E-10,2,70,GO:0090382,phagosome maturation,4.21E-08
0,2.04E-10,2,1394,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,5.85E-08
0,2.23E-10,6,177,GO:0007040;GO:0080171,lytic vacuole organization,6.20E-08
0,2.56E-10,2,2436,GO:0009607;GO:0051707;GO:0043207,response to biotic stimulus,6.71E-08
0,2.55E-10,2,1222,GO:0071900,regulation of protein serine/threonine kinase activity,6.71E-08
0,2.81E-10,2,1255,GO:0043410,positive regulation of MAPK cascade,7.17E-08
0,2.94E-10,2,1006,GO:0002694;GO:0050865;GO:0051249,regulation of cell activation,7.25E-08
0,3.00E-10,2,1584,GO:0030335;GO:2000147;GO:0040017;GO:0051272,positive regulation of locomotion,7.25E-08
0,3.47E-10,3,1844,GO:0022604,regulation of cell morphogenesis,8.15E-08
0,3.55E-10,4,1600,GO:0060627,regulation of vesicle-mediated transport,8.15E-08
0,4.19E-10,3,172,GO:0002431;GO:0002433;GO:0038094;GO:0038096,immune response-regulating cell surface receptor signaling pathway involved in phagocytosis,9.04E-08
0,4.18E-10,3,1186,GO:0032103,positive regulation of response to external stimulus,9.04E-08
0,4.23E-10,2,1059,GO:0050778,positive regulation of immune response,9.04E-08
0,4.84E-10,2,1557,GO:0098542,defense response to other organism,1.01E-07
0,5.47E-10,2,1699,GO:0007155;GO:0022610,biological adhesion,1.12E-07
0,5.77E-10,2,2656,GO:0016310;GO:0006468,phosphorylation,1.15E-07
0,6.55E-10,2,318,GO:0007033,vacuole organization,1.27E-07
0,6.61E-10,4,502,GO:0008064;GO:0030832;GO:0030833,regulation of actin filament length,1.27E-07
0,7.96E-10,2,2002,GO:0034097;GO:0071345,response to cytokine,1.49E-07
0,1.75E-09,4,500,GO:0030278,regulation of ossification,3.21E-07
0,1.97E-09,2,943,GO:0045785,positive regulation of cell adhesion,3.55E-07
0,2.54E-09,5,887,GO:0022407,regulation of cell-cell adhesion,4.49E-07
0,2.79E-09,3,270,GO:0035088;GO:0061245;GO:0045197,establishment or maintenance of bipolar cell polarity,4.84E-07
0,3.08E-09,2,314,GO:0045667,regulation of osteoblast differentiation,5.24E-07
0,3.63E-09,3,221,GO:0030168,platelet activation,6.07E-07
0,4.63E-09,2,1736,GO:0007507,heart development,7.60E-07
0,5.11E-09,2,1539,GO:0055114,oxidation-reduction process,8.23E-07
0,5.29E-09,4,59,GO:0007220,Notch receptor processing,8.38E-07
0,5.74E-09,2,607,GO:0002696;GO:0050867;GO:0051251,positive regulation of cell activation,8.93E-07
0,6.69E-09,2,2965,GO:0001934;GO:0031401;GO:0042327;GO:0045937;GO:0010562,positive regulation of protein modification process,1.02E-06
0,8.33E-09,4,2344,GO:0072359,circulatory system development,1.25E-06
0,8.58E-09,2,1830,GO:0030029;GO:0030036,actin filament-based process,1.27E-06
0,8.97E-09,3,537,GO:0007596;GO:0007599;GO:0050817,hemostasis,1.31E-06
0,1.07E-08,3,1445,GO:0032535,regulation of cellular component size,1.54E-06
0,1.16E-08,3,1949,GO:0090066,regulation of anatomical structure size,1.64E-06
0,1.28E-08,2,975,GO:0045087,innate immune response,1.75E-06
0,1.27E-08,6,1546,GO:0051493,regulation of cytoskeleton organization,1.75E-06
0,1.34E-08,2,2187,GO:0006952,defense response,1.81E-06
0,1.40E-08,2,2207,GO:0030855,epithelial cell differentiation,1.87E-06
0,1.69E-08,2,21,GO:0046642,negative regulation of alpha-beta T cell proliferation,2.22E-06
0,1.88E-08,2,852,GO:0010631;GO:0090130;GO:0090132,tissue migration,2.44E-06
0,2.08E-08,2,1397,GO:0010976;GO:0031346,positive regulation of cell projection organization,2.66E-06
0,2.19E-08,2,1454,GO:0002064,epithelial cell development,2.75E-06
0,2.32E-08,2,845,GO:0005975,carbohydrate metabolic process,2.88E-06
0,2.71E-08,2,169,GO:0045669,positive regulation of osteoblast differentiation,3.32E-06
0,3.04E-08,3,1122,GO:0043087;GO:0043547,regulation of GTPase activity,3.68E-06
0,3.13E-08,2,1815,GO:0043408,regulation of MAPK cascade,3.73E-06
0,3.27E-08,2,42,GO:0090386,phagosome maturation involved in apoptotic cell clearance,3.80E-06
0,3.24E-08,2,551,GO:1903034,regulation of response to wounding,3.80E-06
0,3.64E-08,4,24,GO:0048227,plasma membrane to endosome transport,4.17E-06
0,4.34E-08,2,450,GO:0001736;GO:0007164;GO:0001738,morphogenesis of a polarized epithelium,4.87E-06
0,4.34E-08,2,815,GO:0010506,regulation of autophagy,4.87E-06
0,4.69E-08,3,138,GO:0045176,apical protein localization,5.19E-06
0,4.86E-08,2,576,GO:0045807,positive regulation of endocytosis,5.32E-06
0,5.69E-08,3,2351,GO:0032101,regulation of response to external stimulus,6.07E-06
0,5.63E-08,2,652,GO:0032872;GO:0070302;GO:0046328,regulation of stress-activated protein kinase signaling cascade,6.07E-06
0,6.85E-08,2,211,GO:0048260,positive regulation of receptor-mediated endocytosis,7.24E-06
0,8.02E-08,3,1509,GO:0045860;GO:0033674;GO:0051347,positive regulation of transferase activity,8.37E-06
0,1.08E-07,2,289,GO:1903036,positive regulation of response to wounding,1.12E-05
0,1.14E-07,2,410,GO:0032874;GO:0070304;GO:0046330,positive regulation of stress-activated protein kinase signaling cascade,1.17E-05
0,1.19E-07,5,310,GO:0034341;GO:0071346,response to interferon-gamma,1.21E-05
0,1.24E-07,5,619,GO:0007162,negative regulation of cell adhesion,1.22E-05
0,1.23E-07,2,944,GO:1903706,regulation of hemopoiesis,1.22E-05
0,1.51E-07,2,1752,GO:0051345,positive regulation of hydrolase activity,1.48E-05
0,1.68E-07,2,255,GO:0045778,positive regulation of ossification,1.62E-05
0,2.18E-07,2,406,GO:0055088,lipid homeostasis,2.08E-05
0,2.57E-07,2,420,GO:1903708,positive regulation of hemopoiesis,2.44E-05
0,2.62E-07,3,546,GO:0016197,endosomal transport,2.45E-05
0,2.67E-07,2,666,GO:0010770,positive regulation of cell morphogenesis involved in differentiation,2.46E-05
0,2.66E-07,3,365,GO:0042335,cuticle development,2.46E-05
0,2.93E-07,2,1177,GO:0001568;GO:0001944;GO:0048514,vasculature development,2.66E-05
0,3.30E-07,3,491,GO:0007297;GO:0007298,ovarian follicle cell migration,2.97E-05
0,3.41E-07,3,267,GO:0002576,platelet degranulation,3.04E-05
0,3.52E-07,3,255,GO:0003158;GO:0045446,endothelium development,3.11E-05
0,3.91E-07,2,874,GO:0016331,morphogenesis of embryonic epithelium,3.42E-05
0,4.19E-07,2,75,GO:0060027,convergent extension involved in gastrulation,3.63E-05
0,4.50E-07,3,1543,GO:0035107;GO:0048736,appendage development,3.87E-05
0,4.66E-07,2,59,GO:0006695,cholesterol biosynthetic process,3.96E-05
0,4.86E-07,2,538,GO:0030010,establishment of cell polarity,4.09E-05
0,5.33E-07,4,508,GO:0030323;GO:0030324,respiratory tube development,4.45E-05
0,5.76E-07,2,2995,GO:0010975;GO:0120035;GO:0031344;GO:0045664,regulation of neuron differentiation,4.76E-05
0,5.87E-07,2,920,GO:0051090,regulation of DNA-binding transcription factor activity,4.82E-05
0,6.02E-07,3,474,GO:0006914;GO:0061919,autophagy,4.90E-05
0,6.26E-07,7,202,GO:0042632;GO:0055092,cholesterol homeostasis,5.04E-05
0,6.41E-07,2,218,GO:0003151,outflow tract morphogenesis,5.12E-05
0,6.74E-07,2,397,GO:0022408,negative regulation of cell-cell adhesion,5.33E-05
0,7.82E-07,3,70,GO:0055094;GO:0071402;GO:0071404,cellular response to lipoprotein particle stimulus,6.14E-05
0,8.30E-07,3,2261,GO:0045859;GO:0043549;GO:0051338,regulation of transferase activity,6.46E-05
0,8.43E-07,2,112,GO:0060026,convergent extension,6.51E-05
0,8.74E-07,2,2582,GO:0032880,regulation of protein localization,6.69E-05
0,9.02E-07,2,1809,GO:0006082;GO:0019752;GO:0043436,organic acid metabolic process,6.85E-05
0,9.37E-07,5,208,GO:0043277,apoptotic cell clearance,7.05E-05
0,9.45E-07,3,45,GO:0001845,phagolysosome assembly,7.05E-05
0,9.57E-07,3,1028,GO:0050878,regulation of body fluid levels,7.08E-05
0,9.63E-07,2,861,GO:0051056,regulation of small GTPase mediated signal transduction,7.08E-05
0,1.01E-06,4,336,GO:0016236,macroautophagy,7.37E-05
0,1.04E-06,5,28,GO:0003174;GO:0003183,mitral valve development,7.56E-05
0,1.13E-06,2,1091,GO:0001666;GO:0036293;GO:0070482,response to oxygen levels,8.13E-05
0,1.17E-06,2,337,GO:0006022;GO:0030203,aminoglycan metabolic process,8.34E-05
0,1.20E-06,4,1167,GO:0002065;GO:0002066;GO:0030707,columnar/cuboidal epithelial cell differentiation,8.39E-05
0,1.19E-06,2,694,GO:0045216,cell-cell junction organization,8.39E-05
0,1.37E-06,4,136,GO:0040003,chitin-based cuticle development,9.49E-05
0,1.37E-06,5,202,GO:0048679;GO:0070570,regulation of neuron projection regeneration,9.49E-05
0,1.41E-06,6,52,GO:1900426,positive regulation of defense response to bacterium,9.63E-05
0,1.51E-06,5,82,GO:0016126;GO:1902653,sterol biosynthetic process,0.000102564
0,1.58E-06,2,1275,GO:0009617,response to bacterium,0.000106055
0,1.58E-06,3,412,GO:0050921,positive regulation of chemotaxis,0.000106055
0,1.67E-06,2,2215,GO:0002165;GO:0007444;GO:0007560;GO:0048563;GO:0009886;GO:0007552;GO:0048569;GO:0048707,imaginal disc development,0.000110682
0,1.68E-06,2,540,GO:0006066,alcohol metabolic process,0.000110682
0,1.71E-06,4,156,GO:0045646,regulation of erythrocyte differentiation,0.000110682
0,1.71E-06,4,430,GO:0048546,digestive tract morphogenesis,0.000110682
0,1.69E-06,2,26,GO:0090387,phagolysosome assembly involved in apoptotic cell clearance,0.000110682
0,1.82E-06,3,1022,GO:0019221,cytokine-mediated signaling pathway,0.000116958
0,1.83E-06,4,1382,GO:0007472;GO:0007476;GO:0035114;GO:0035120;GO:0035220;GO:0048737,wing disc development,0.000117029
0,2.00E-06,3,216,GO:0042067,establishment of ommatidial planar polarity,0.000125969
0,2.02E-06,5,704,GO:0007424,open tracheal system development,0.000126217
0,2.07E-06,2,1146,GO:0008610,lipid biosynthetic process,0.000128296
0,2.29E-06,2,797,GO:0000165,MAPK cascade,0.000141063
0,2.32E-06,2,389,GO:0005996;GO:0019318,monosaccharide metabolic process,0.00014213
0,2.42E-06,8,185,GO:0045582;GO:0045621,positive regulation of lymphocyte differentiation,0.000147039
0,2.52E-06,3,105,GO:0045540;GO:0090181;GO:0106118,regulation of cholesterol metabolic process,0.000152245
0,2.71E-06,6,360,GO:0000187,activation of MAPK activity,0.000162774
0,2.78E-06,2,166,GO:0030193;GO:0050818;GO:1900046,regulation of coagulation,0.00016598
0,3.04E-06,4,1156,GO:0001817,regulation of cytokine production,0.000179561
0,3.05E-06,3,2493,GO:0048598,embryonic morphogenesis,0.000179561
0,3.14E-06,4,151,GO:0090162,establishment of epithelial cell polarity,0.000182395
0,3.14E-06,3,2158,GO:1901135,carbohydrate derivative metabolic process,0.000182395
0,3.35E-06,3,88,GO:0010559;GO:1903018,regulation of glycoprotein metabolic process,0.000192536
0,3.35E-06,3,54,GO:0090330;GO:0034111;GO:0090331,regulation of platelet aggregation,0.000192536
0,3.43E-06,2,551,GO:0061448,connective tissue development,0.000194472
0,3.41E-06,3,885,GO:0071375;GO:1901653,cellular response to peptide,0.000194472
0,3.58E-06,3,2665,GO:0040008,regulation of growth,0.000200403
0,3.56E-06,2,401,GO:0050870;GO:1903039,positive regulation of leukocyte cell-cell adhesion,0.000200403
0,3.74E-06,2,835,GO:0016050,vesicle organization,0.000208306
0,3.83E-06,3,656,GO:0051495;GO:1902905,positive regulation of cytoskeleton organization,0.000211905
0,4.02E-06,4,693,GO:0050920,regulation of chemotaxis,0.000220871
0,4.17E-06,3,477,GO:0008582;GO:1904396,regulation of neuromuscular junction development,0.000227936
0,4.24E-06,4,1294,GO:0043434;GO:1901652,response to peptide,0.000230212
0,4.97E-06,4,130,GO:0035017,cuticle pattern formation,0.000268444
0,5.04E-06,3,627,GO:0050863;GO:1903037,regulation of T cell activation,0.000270828
0,5.13E-06,2,205,GO:0060411,cardiac septum morphogenesis,0.000274065
0,5.88E-06,4,251,GO:0045773,positive regulation of axon extension,0.00031234
0,6.01E-06,4,2686,GO:0051050,positive regulation of transport,0.000317361
0,6.10E-06,3,552,GO:0045637,regulation of myeloid cell differentiation,0.000320418
0,6.27E-06,2,198,GO:0035316;GO:0035317,non-sensory hair organization,0.000326989
0,6.32E-06,2,410,GO:0016241,regulation of macroautophagy,0.000327944
0,6.59E-06,2,450,GO:0008202,steroid metabolic process,0.000340039
0,6.95E-06,2,143,GO:0035330,regulation of hippo signaling,0.000356865
0,7.01E-06,2,2535,GO:0009791,post-embryonic development,0.000357514
0,7.13E-06,7,147,GO:0030032;GO:0097581,lamellipodium organization,0.000361865
0,7.53E-06,2,80,GO:0051125,regulation of actin nucleation,0.000380224
0,7.92E-06,4,858,GO:0032147,activation of protein kinase activity,0.000397463
0,9.36E-06,3,172,GO:0030500;GO:0070167;GO:0110149,regulation of biomineral tissue development,0.000467389
0,9.60E-06,4,440,GO:0007043,cell-cell junction assembly,0.000475111
0,9.62E-06,3,225,GO:0032680;GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,0.000475111
0,9.71E-06,4,250,GO:0019058,viral life cycle,0.000476098
0,9.74E-06,3,449,GO:0071559;GO:0071560,response to transforming growth factor beta,0.000476098
0,1.03E-05,3,263,GO:0030838,positive regulation of actin filament polymerization,0.000502849
0,1.05E-05,4,366,GO:0006665;GO:0006643,membrane lipid metabolic process,0.000505981
0,1.08E-05,2,18,GO:0045906,negative regulation of vasoconstriction,0.000519131
0,1.09E-05,-1,923,GO:0051186,obsolete cofactor metabolic process,0.000520656
0,1.09E-05,3,989,GO:1901615,organic hydroxy compound metabolic process,0.000520656
0,1.19E-05,2,742,GO:0002697,regulation of immune effector process,0.000564368
0,1.26E-05,2,38,GO:0001946;GO:0036303,lymph vessel morphogenesis,0.000589019
0,1.25E-05,2,294,GO:0048259,regulation of receptor-mediated endocytosis,0.000589019
0,1.30E-05,3,290,GO:0003279,cardiac septum development,0.000607231
0,1.34E-05,5,711,GO:0032868,response to insulin,0.000623332
0,1.45E-05,2,922,GO:0051963;GO:1901888,regulation of cell junction assembly,0.000668213
0,1.49E-05,2,382,GO:0031098,stress-activated protein kinase signaling cascade,0.00068499
0,1.54E-05,4,86,GO:0001737,establishment of imaginal disc-derived wing hair orientation,0.000702168
0,1.54E-05,3,2224,GO:0010720;GO:0051962,positive regulation of cell development,0.000702168
0,1.56E-05,3,270,GO:0007034;GO:0007041,vacuolar transport,0.000706696
0,1.59E-05,3,557,GO:1902105,regulation of leukocyte differentiation,0.0007168
0,1.65E-05,2,2156,GO:0008284,positive regulation of cell population proliferation,0.00073736
0,1.71E-05,4,526,GO:0032869,cellular response to insulin stimulus,0.000759027
0,1.70E-05,2,120,GO:1900424,regulation of defense response to bacterium,0.000759027
0,1.83E-05,2,911,GO:0071496,cellular response to external stimulus,0.000809325
0,1.89E-05,4,577,GO:0016055;GO:0198738,cell-cell signaling by wnt,0.000832114
0,1.94E-05,2,1135,GO:0044283,small molecule biosynthetic process,0.000847718
0,1.98E-05,5,113,GO:0032482,Rab protein signal transduction,0.0008602
0,2.00E-05,5,69,GO:0045577,regulation of B cell differentiation,0.000865507
0,2.04E-05,3,213,GO:0007266,Rho protein signal transduction,0.00087789
0,2.19E-05,4,824,GO:0062012,regulation of small molecule metabolic process,0.000939034
0,2.20E-05,2,2680,GO:0051336,regulation of hydrolase activity,0.000941836
0,2.25E-05,2,1238,GO:1901137,carbohydrate derivative biosynthetic process,0.000955614
0,2.27E-05,3,346,GO:0045580;GO:0045619,regulation of lymphocyte differentiation,0.000958883
0,2.29E-05,2,1597,GO:1902532,negative regulation of intracellular signal transduction,0.000964432
0,2.31E-05,5,73,GO:0010543,regulation of platelet activation,0.000970106
0,2.46E-05,6,210,GO:0043535,regulation of blood vessel endothelial cell migration,0.001024982
0,2.50E-05,2,114,GO:0048680;GO:0070572,positive regulation of neuron projection regeneration,0.001038766
0,2.59E-05,5,265,GO:0008203;GO:0016125;GO:1902652,sterol metabolic process,0.001070541
0,2.71E-05,2,365,GO:0050866,negative regulation of cell activation,0.00111558
0,2.75E-05,5,463,GO:0006898,receptor-mediated endocytosis,0.001127813
0,2.78E-05,2,405,GO:0110020;GO:0032231;GO:0051492,regulation of actomyosin structure organization,0.001133614
0,3.19E-05,5,578,GO:0032388,positive regulation of intracellular transport,0.001297214
0,3.27E-05,2,2549,GO:0009725,response to hormone,0.00132317
0,3.38E-05,2,2380,GO:1901701,cellular response to oxygen-containing compound,0.001362783
0,3.41E-05,2,1830,GO:0048638,regulation of developmental growth,0.001367311
0,3.45E-05,2,50,GO:0033197,response to vitamin E,0.001379643
0,3.52E-05,6,1308,GO:0010769,regulation of cell morphogenesis involved in differentiation,0.001400247
0,3.70E-05,4,2168,GO:0009894;GO:0031329,regulation of catabolic process,0.001465628
0,3.78E-05,2,714,GO:0044282,small molecule catabolic process,0.001490869
0,3.82E-05,2,64,GO:0034110,regulation of homotypic cell-cell adhesion,0.001498341
0,3.92E-05,8,47,GO:0034314,Arp2/3 complex-mediated actin nucleation,0.00153046
0,4.06E-05,2,673,GO:0007015,actin filament organization,0.001580895
0,4.08E-05,5,404,GO:2000377,regulation of reactive oxygen species metabolic process,0.001580941
0,4.12E-05,2,535,GO:0022409,positive regulation of cell-cell adhesion,0.0015896
0,4.18E-05,2,172,GO:0046165,alcohol biosynthetic process,0.001605917
0,4.25E-05,4,101,GO:0030859;GO:0035089;GO:0045198,establishment of apical/basal cell polarity,0.001611791
0,4.22E-05,2,128,GO:0032945;GO:0070664;GO:0042130;GO:0050672,negative regulation of leukocyte proliferation,0.001611791
0,4.26E-05,3,1229,GO:0051051,negative regulation of transport,0.001611791
0,4.26E-05,2,6,GO:0080058,protein deglutathionylation,0.001611791
0,4.29E-05,4,243,GO:1903510,mucopolysaccharide metabolic process,0.001615096
0,5.03E-05,4,121,GO:0006625;GO:0043574;GO:0072663;GO:0072662;GO:0007031,peroxisome organization,0.001887341
0,5.24E-05,3,65,GO:0001945,lymph vessel development,0.001947688
0,5.23E-05,3,296,GO:1902107,positive regulation of leukocyte differentiation,0.001947688
0,5.44E-05,5,305,GO:0007254;GO:0051403,stress-activated MAPK cascade,0.002005676
0,5.42E-05,5,1098,GO:0009896;GO:0031331,positive regulation of catabolic process,0.002005676
0,5.76E-05,5,207,GO:0006029;GO:0030166,proteoglycan metabolic process,0.002105957
0,5.78E-05,7,35,GO:0051126,negative regulation of actin nucleation,0.002105957
0,5.78E-05,2,35,GO:0055070,copper ion homeostasis,0.002105957
0,5.86E-05,2,837,GO:0003007,heart morphogenesis,0.002126289
0,5.91E-05,2,394,GO:0007391,dorsal closure,0.002134057
0,5.92E-05,-1,174,GO:0051193,obsolete regulation of cofactor metabolic process,0.002134057
0,6.10E-05,4,32,GO:0006825,copper ion transport,0.00218752
0,6.14E-05,4,885,GO:0002683,negative regulation of immune system process,0.002193652
0,6.22E-05,2,293,GO:0051489,regulation of filopodium assembly,0.002214125
0,6.31E-05,2,216,GO:0016052,carbohydrate catabolic process,0.002238815
0,6.79E-05,8,272,GO:0051092,positive regulation of NF-kappaB transcription factor activity,0.002397098
0,7.05E-05,3,107,GO:1903960,negative regulation of anion transmembrane transport,0.002481056
0,7.54E-05,4,92,GO:0031641,regulation of myelination,0.002642212
0,7.73E-05,2,286,GO:0007179,transforming growth factor beta receptor signaling pathway,0.002698442
0,7.88E-05,7,243,GO:0035567,non-canonical Wnt signaling pathway,0.002741384
0,7.99E-05,2,884,GO:0008544,epidermis development,0.00277033
0,8.31E-05,3,18,GO:0033540,fatty acid beta-oxidation using acyl-CoA oxidase,0.002870156
0,8.63E-05,2,715,GO:0031349,positive regulation of defense response,0.002968395
0,9.00E-05,2,1603,GO:0080135,regulation of cellular response to stress,0.003084657
0,9.20E-05,5,1771,GO:0008285,negative regulation of cell population proliferation,0.003109898
0,9.13E-05,2,89,GO:0033619,membrane protein proteolysis,0.003109898
0,9.21E-05,7,349,GO:0043433,negative regulation of DNA-binding transcription factor activity,0.003109898
0,9.21E-05,2,349,GO:0044262,cellular carbohydrate metabolic process,0.003109898
0,9.32E-05,2,148,GO:0035262,gonad morphogenesis,0.003135642
0,9.51E-05,2,13,GO:0002467,germinal center formation,0.003143334
0,9.51E-05,3,13,GO:0003150,muscular septum morphogenesis,0.003143334
0,9.42E-05,2,367,GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling,0.003143334
0,9.49E-05,5,768,GO:0050678,regulation of epithelial cell proliferation,0.003143334
0,9.51E-05,3,13,GO:0072160,nephron tubule epithelial cell differentiation,0.003143334
0,0.000100027,4,1674,GO:0048732,gland development,0.003293014
0,0.000103873,2,490,GO:0030178;GO:0090090,negative regulation of Wnt signaling pathway,0.003407407
0,0.000104742,6,610,GO:0120032;GO:0060491,regulation of cell projection assembly,0.003423675
0,0.000106309,5,27,GO:0090385,phagosome-lysosome fusion,0.003462589
0,0.000108204,3,917,GO:0098609,cell-cell adhesion,0.003511858
0,0.000110739,6,302,GO:0001841;GO:0001843;GO:0060606;GO:0014020,neural tube formation,0.003568904
0,0.000110589,3,364,GO:0002685,regulation of leukocyte migration,0.003568904
0,0.000114696,2,450,GO:0046890,regulation of lipid biosynthetic process,0.003659479
0,0.000114243,2,639,GO:0072659;GO:1990778,protein localization to cell periphery,0.003659479
0,0.000115572,3,1009,GO:0051222;GO:1904951,positive regulation of establishment of protein localization,0.003673112
0,0.000117165,2,233,GO:0006694,steroid biosynthetic process,0.003696524
0,0.000117516,4,1890,GO:0006915;GO:0012501;GO:0008219,cell death,0.003696524
0,0.000117308,2,719,GO:0045765;GO:1901342,regulation of vasculature development,0.003696524
0,0.00012046,-1,621,GO:0006732,obsolete coenzyme metabolic process,0.003776184
0,0.000126925,3,552,GO:0010632,regulation of epithelial cell migration,0.003951897
0,0.000126658,4,225,GO:0070542,response to fatty acid,0.003951897
0,0.00012767,4,68,GO:0000038,very long-chain fatty acid metabolic process,0.00396166
0,0.000129216,2,238,GO:0050851;GO:0050852,antigen receptor-mediated signaling pathway,0.00399611
0,0.000131042,2,299,GO:0050764;GO:0050766,regulation of phagocytosis,0.004039003
0,0.000132088,3,1977,GO:0061061,muscle structure development,0.004057626
0,0.000133569,3,150,GO:0060324,face development,0.004089424
0,0.000135773,2,179,GO:0045886;GO:1904397,negative regulation of neuromuscular junction development,0.004143111
0,0.000136991,2,47,GO:0032673;GO:0032753,regulation of interleukin-4 production,0.004166435
0,0.000140369,4,54,GO:0030194;GO:0050820;GO:1900048,positive regulation of coagulation,0.004255094
0,0.000141594,3,2213,GO:0033993,response to lipid,0.004264075
0,0.000141234,2,921,GO:0034329,cell junction assembly,0.004264075
0,0.000145209,3,192,GO:0051491,positive regulation of filopodium assembly,0.004358651
0,0.000147067,2,209,GO:0032675,regulation of interleukin-6 production,0.004400048
0,0.000151604,6,76,GO:0045822;GO:1903523,negative regulation of blood circulation,0.004521061
0,0.000153354,3,95,GO:2000369,regulation of clathrin-dependent endocytosis,0.004558438
0,0.00015712,2,1951,GO:0010942;GO:0043065;GO:0043068,positive regulation of cell death,0.004655309
0,0.000158363,3,44,GO:0032288,myelin assembly,0.004677053
0,0.000161213,2,2759,GO:0010243;GO:1901698,response to nitrogen compound,0.004717782
0,0.000161039,2,923,GO:0030111;GO:0060828,regulation of Wnt signaling pathway,0.004717782
0,0.000161283,6,390,GO:0032944;GO:0070663;GO:0050670,regulation of leukocyte proliferation,0.004717782
0,0.000162381,2,58,GO:0034381;GO:0034383,plasma lipoprotein particle clearance,0.004734816
0,0.000163692,2,214,GO:0002688;GO:0002690,regulation of leukocyte chemotaxis,0.004752054
0,0.000165866,2,1389,GO:0031347,regulation of defense response,0.004775793
0,0.000167821,3,135,GO:0008333,endosome to lysosome transport,0.004816993
0,0.000170107,5,123,GO:0035285;GO:0036011,appendage segmentation,0.004857446
0,0.000170288,2,574,GO:0043393,regulation of protein binding,0.004857446
0,0.000174667,2,189,GO:0072593,reactive oxygen species metabolic process,0.004966929
0,0.000176113,4,28,GO:0002934,desmosome organization,0.004980015
0,0.000176212,5,262,GO:0008286,insulin receptor signaling pathway,0.004980015
0,0.0001789,2,284,GO:0016051,carbohydrate biosynthetic process,0.00504049
0,0.000181029,6,25,GO:0006878,cellular copper ion homeostasis,0.005041482
0,0.000181029,6,25,GO:0035751,regulation of lysosomal lumen pH,0.005041482
0,0.0001818,2,41,GO:0036344;GO:0030220,platelet morphogenesis,0.005041482
0,0.000181029,3,25,GO:0039694,viral RNA genome replication,0.005041482
0,0.000182229,2,271,GO:0048771,tissue remodeling,0.005041482
0,0.000181358,2,219,GO:1901222,regulation of NIK/NF-kappaB signaling,0.005041482
0,0.000190877,5,267,GO:0002687,positive regulation of leukocyte migration,0.005264888
0,0.000193839,5,48,GO:0010544,negative regulation of platelet activation,0.00533057
