delta.rank,pval,level,nseqs,term,name,p.adj
0,0.163004793,2,22,GO:0033083;GO:0033084,regulation of immature T cell proliferation,0.740088492
0,0.163004793,3,22,GO:0042541,hemoglobin biosynthetic process,0.740088492
0,0.161978815,2,177,GO:0045685,regulation of glial cell differentiation,0.740088492
0,0.163004793,6,22,GO:0045988,negative regulation of striated muscle contraction,0.740088492
0,0.163004793,2,22,GO:0046113,nucleobase catabolic process,0.740088492
0,0.161735532,2,345,GO:0051592,response to calcium ion,0.740088492
0,0.163004793,5,22,GO:0060331;GO:0060336,negative regulation of interferon-gamma-mediated signaling pathway,0.740088492
0,0.163004793,2,22,GO:0070199,establishment of protein localization to chromosome,0.740088492
0,0.163004793,2,22,GO:0070863,positive regulation of protein exit from endoplasmic reticulum,0.740088492
0,0.163004793,2,22,GO:0090219,negative regulation of lipid kinase activity,0.740088492
0,0.163004793,2,22,GO:1900122,positive regulation of receptor binding,0.740088492
0,0.162504632,2,331,GO:1903828,negative regulation of cellular protein localization,0.740088492
0,0.161978815,2,177,GO:1905897,regulation of response to endoplasmic reticulum stress,0.740088492
0,0.163004793,4,22,GO:1990868;GO:1990869,response to chemokine,0.740088492
0,0.163233698,3,191,GO:0050775,positive regulation of dendrite morphogenesis,0.740761619
0,0.163808932,6,303,GO:0001936,regulation of endothelial cell proliferation,0.743004958
0,0.164318555,2,289,GO:0090277,positive regulation of peptide hormone secretion,0.74494863
0,0.164513291,3,58,GO:0062033,positive regulation of mitotic sister chromatid segregation,0.745095947
0,0.164513291,2,58,GO:0070979,protein K11-linked ubiquitination,0.745095947
0,0.164985057,2,233,GO:0001892,embryonic placenta development,0.746864341
0,0.166218706,2,332,GO:0002792;GO:0050709,negative regulation of peptide secretion,0.752078234
0,0.167249683,3,71,GO:0032418,lysosome localization,0.754883703
0,0.167115857,2,178,GO:0042737,drug catabolic process,0.754883703
0,0.16711187,3,97,GO:0060351,cartilage development involved in endochondral bone morphogenesis,0.754883703
0,0.167249683,2,71,GO:0061418,regulation of transcription from RNA polymerase II promoter in response to hypoxia,0.754883703
0,0.166973474,2,375,GO:1900180,regulation of protein localization to nucleus,0.754883703
0,0.167847645,3,84,GO:0033146,regulation of intracellular estrogen receptor signaling pathway,0.756838794
0,0.167847645,4,84,GO:0035020,regulation of Rac protein signal transduction,0.756838794
0,0.168192511,2,192,GO:1902692,regulation of neuroblast proliferation,0.758021694
0,0.168330126,2,290,GO:0044344;GO:0071774,response to fibroblast growth factor,0.758269842
0,0.168749144,2,46,GO:0034104,negative regulation of tissue remodeling,0.758669061
0,0.168749144,3,46,GO:0034389,lipid droplet organization,0.758669061
0,0.168749144,3,46,GO:0044766;GO:1902579,multi-organism transport,0.758669061
0,0.168749144,2,46,GO:0071498,cellular response to fluid shear stress,0.758669061
0,0.169342985,3,390,GO:0007308;GO:0007309,oocyte construction,0.760966399
0,0.169831547,4,34,GO:0016114,terpenoid biosynthetic process,0.761299542
0,0.169831547,2,34,GO:0036010,protein localization to endosome,0.761299542
0,0.169831547,3,34,GO:0055062;GO:0072506;GO:0072505,trivalent inorganic anion homeostasis,0.761299542
0,0.169831547,2,34,GO:0061864;GO:0070278,extracellular matrix constituent secretion,0.761299542
0,0.169831547,7,34,GO:1904994;GO:1904996,regulation of leukocyte adhesion to vascular endothelial cell,0.761299542
0,0.170158855,2,666,GO:0010948,negative regulation of cell cycle process,0.762392326
0,0.170241335,5,813,GO:0072594,establishment of protein localization to organelle,0.762392326
0,0.17085185,3,1844,GO:0022604,regulation of cell morphogenesis,0.76475353
0,0.171017469,2,165,GO:0098876,vesicle-mediated transport to the plasma membrane,0.765121992
0,0.172211205,5,111,GO:0040026,positive regulation of vulval development,0.769338483
0,0.172211205,2,111,GO:0060043,regulation of cardiac muscle cell proliferation,0.769338483
0,0.172211205,2,111,GO:0072665,protein localization to vacuole,0.769338483
0,0.172472881,1,947,GO:0051098,regulation of binding,0.770132917
0,0.176434934,2,12,GO:0001980,regulation of systemic arterial blood pressure by ischemic conditions,0.770883611
0,0.173944304,2,59,GO:0002675,positive regulation of acute inflammatory response,0.770883611
0,0.176434934,2,12,GO:0006449,regulation of translational termination,0.770883611
0,0.176434934,2,12,GO:0006598;GO:0046208,polyamine catabolic process,0.770883611
0,0.173944304,4,59,GO:0007220,Notch receptor processing,0.770883611
0,0.176434934,2,12,GO:0007555,regulation of ecdysteroid secretion,0.770883611
0,0.176434934,3,12,GO:0009698;GO:0009804;GO:0046226;GO:0046271,phenylpropanoid metabolic process,0.770883611
0,0.176434934,2,12,GO:0010749,regulation of nitric oxide mediated signal transduction,0.770883611
0,0.176434934,2,12,GO:0019482,beta-alanine metabolic process,0.770883611
0,0.175778826,5,72,GO:0031581,hemidesmosome assembly,0.770883611
0,0.176434934,2,12,GO:0033091;GO:0033092,positive regulation of immature T cell proliferation,0.770883611
0,0.176434934,2,12,GO:0036490,regulation of translation in response to endoplasmic reticulum stress,0.770883611
0,0.173944304,2,59,GO:0040015,negative regulation of multicellular organism growth,0.770883611
0,0.173944304,4,59,GO:0040027,negative regulation of vulval development,0.770883611
0,0.173944304,4,59,GO:0040035,hermaphrodite genitalia development,0.770883611
0,0.176434934,4,12,GO:0045039,protein insertion into mitochondrial inner membrane,0.770883611
0,0.173944304,3,59,GO:0045622,regulation of T-helper cell differentiation,0.770883611
0,0.176434934,2,12,GO:0046629,gamma-delta T cell activation,0.770883611
0,0.176434934,5,12,GO:0048696,regulation of collateral sprouting in absence of injury,0.770883611
0,0.176434934,3,12,GO:0051045,negative regulation of membrane protein ectodomain proteolysis,0.770883611
0,0.175652181,2,85,GO:0051154,negative regulation of striated muscle cell differentiation,0.770883611
0,0.175652181,2,85,GO:0051412,response to corticosterone,0.770883611
0,0.174028841,5,221,GO:0051607;GO:0140546,defense response to virus,0.770883611
0,0.176434934,2,12,GO:0051771,negative regulation of nitric-oxide synthase biosynthetic process,0.770883611
0,0.176434934,4,12,GO:0051791,medium-chain fatty acid metabolic process,0.770883611
0,0.176501713,2,349,GO:0051897,positive regulation of protein kinase B signaling,0.770883611
0,0.174045416,2,235,GO:0055024,regulation of cardiac muscle tissue development,0.770883611
0,0.176434934,3,12,GO:0060268,negative regulation of respiratory burst,0.770883611
0,0.176434934,2,12,GO:0060718,chorionic trophoblast cell differentiation,0.770883611
0,0.176434934,2,12,GO:0061091,regulation of phospholipid translocation,0.770883611
0,0.173944304,2,59,GO:0061912,selective autophagy,0.770883611
0,0.176434934,2,12,GO:0070837,dehydroascorbic acid transport,0.770883611
0,0.173944304,3,59,GO:0071731,response to nitric oxide,0.770883611
0,0.176434934,5,12,GO:0072385,minus-end-directed organelle transport along microtubule,0.770883611
0,0.174316894,2,98,GO:0072583,clathrin-dependent endocytosis,0.770883611
0,0.176434934,2,12,GO:0072656,maintenance of protein location in mitochondrion,0.770883611
0,0.176434934,2,12,GO:0072674;GO:0072675,multinuclear osteoclast differentiation,0.770883611
0,0.174908747,1,152,GO:0098754;GO:0098869;GO:1990748,detoxification,0.770883611
0,0.176434934,2,12,GO:1901164,negative regulation of trophoblast cell migration,0.770883611
0,0.176434934,2,12,GO:1901995;GO:1902104;GO:1905134,positive regulation of meiotic cell cycle phase transition,0.770883611
0,0.176434934,3,12,GO:1902172,regulation of keratinocyte apoptotic process,0.770883611
0,0.176434934,4,12,GO:1902262,apoptotic process involved in blood vessel morphogenesis,0.770883611
0,0.174316894,8,98,GO:1904036,negative regulation of epithelial cell apoptotic process,0.770883611
0,0.176434934,2,12,GO:1904684;GO:1905049,negative regulation of metallopeptidase activity,0.770883611
0,0.176434934,-1,12,GO:2000325,obsolete regulation of nuclear receptor coactivator activity,0.770883611
0,0.179105419,2,23,GO:0000712,resolution of meiotic recombination intermediates,0.771642671
0,0.179105419,10,23,GO:0002903,negative regulation of B cell apoptotic process,0.771642671
0,0.179105419,3,23,GO:0006002,fructose 6-phosphate metabolic process,0.771642671
0,0.178340512,4,194,GO:0007589,body fluid secretion,0.771642671
0,0.177438777,2,450,GO:0008202,steroid metabolic process,0.771642671
0,0.178670988,2,236,GO:0017158,regulation of calcium ion-dependent exocytosis,0.771642671
0,0.179615899,5,47,GO:0018126,protein hydroxylation,0.771642671
0,0.179105419,2,23,GO:0033004,negative regulation of mast cell activation,0.771642671
0,0.179105419,4,23,GO:0034135,regulation of toll-like receptor 2 signaling pathway,0.771642671
0,0.179105419,3,23,GO:0044342,type B pancreatic cell proliferation,0.771642671
0,0.179105419,4,23,GO:0045819,positive regulation of glycogen catabolic process,0.771642671
0,0.179105419,2,23,GO:0046184,aldehyde biosynthetic process,0.771642671
0,0.179615899,4,47,GO:0048011,neurotrophin TRK receptor signaling pathway,0.771642671
0,0.179105419,2,23,GO:0048143,astrocyte activation,0.771642671
0,0.179105419,3,23,GO:0048337;GO:1905772;GO:1905904,positive regulation of mesodermal cell fate specification,0.771642671
0,0.179105419,3,23,GO:0051012,microtubule sliding,0.771642671
0,0.17852531,3,407,GO:0051100,negative regulation of binding,0.771642671
0,0.179105419,2,23,GO:0060056,mammary gland involution,0.771642671
0,0.179615899,4,47,GO:0060644,mammary gland epithelial cell differentiation,0.771642671
0,0.179105419,2,23,GO:0061307;GO:0061308,cardiac neural crest cell differentiation involved in heart development,0.771642671
0,0.179105419,6,23,GO:0071287,cellular response to manganese ion,0.771642671
0,0.179615899,2,47,GO:0071684,organism emergence from protective structure,0.771642671
0,0.179105419,2,23,GO:0075522,IRES-dependent viral translational initiation,0.771642671
0,0.179105419,3,23,GO:0090154;GO:2000304,positive regulation of sphingolipid biosynthetic process,0.771642671
0,0.179105419,2,23,GO:0090251,protein localization involved in establishment of planar polarity,0.771642671
0,0.179615899,7,47,GO:0090280,positive regulation of calcium ion import,0.771642671
0,0.179105419,2,23,GO:0097062,dendritic spine maintenance,0.771642671
0,0.179034763,5,112,GO:0098801,regulation of renal system process,0.771642671
0,0.179105419,4,23,GO:1902804,negative regulation of synaptic vesicle transport,0.771642671
0,0.179105419,2,23,GO:1903003,positive regulation of protein deubiquitination,0.771642671
0,0.179105419,2,23,GO:1903012,positive regulation of bone development,0.771642671
0,0.179105419,2,23,GO:1904294,positive regulation of ERAD pathway,0.771642671
0,0.179615899,2,47,GO:1904353,regulation of telomere capping,0.771642671
0,0.179615899,2,47,GO:2000772,regulation of cellular senescence,0.771642671
0,0.181535501,2,336,GO:0043200,response to amino acid,0.779160549
0,0.181529297,2,279,GO:0050829,defense response to Gram-negative bacterium,0.779160549
0,0.181661664,4,99,GO:0009112,nucleobase metabolic process,0.77933787
0,0.182723659,2,35,GO:0001562;GO:0042832,response to protozoan,0.780498844
0,0.182723659,2,35,GO:0006991;GO:0032933;GO:0071501,response to sterol depletion,0.780498844
0,0.182273786,5,265,GO:0008203;GO:0016125;GO:1902652,sterol metabolic process,0.780498844
0,0.182723659,3,35,GO:0019682,glyceraldehyde-3-phosphate metabolic process,0.780498844
0,0.182723659,3,35,GO:0030497;GO:0042761,very long-chain fatty acid biosynthetic process,0.780498844
0,0.182723659,2,35,GO:0035202,tracheal pit formation in open tracheal system,0.780498844
0,0.182782037,3,365,GO:0042335,cuticle development,0.780498844
0,0.182723659,2,35,GO:0046415,urate metabolic process,0.780498844
0,0.182723659,2,35,GO:0071305,cellular response to vitamin D,0.780498844
0,0.182723659,3,35,GO:2001267,regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,0.780498844
0,0.182891759,2,251,GO:0043297;GO:0120192;GO:0120193,apical junction assembly,0.780604462
0,0.183252798,2,922,GO:0051963;GO:1901888,regulation of cell junction assembly,0.78178214
0,0.183614281,2,86,GO:0007096,regulation of exit from mitosis,0.782234311
0,0.183590744,3,60,GO:0032212;GO:1904358,positive regulation of telomere maintenance via telomere lengthening,0.782234311
0,0.183590744,2,60,GO:0050690,regulation of defense response to virus by virus,0.782234311
0,0.18402546,5,423,GO:0034612;GO:0071356,response to tumor necrosis factor,0.783622555
0,0.184489412,4,73,GO:0045167,asymmetric protein localization involved in cell fate determination,0.785234128
0,0.185981049,3,113,GO:0006099;GO:0006101;GO:0072350,tricarboxylic acid metabolic process,0.790849968
0,0.185981049,3,113,GO:0030011,maintenance of cell polarity,0.790849968
0,0.186659298,3,154,GO:1901570,fatty acid derivative biosynthetic process,0.793366799
0,0.187495312,4,252,GO:1901992;GO:1901989,positive regulation of cell cycle phase transition,0.796551545
0,0.187996596,5,309,GO:0072091,regulation of stem cell proliferation,0.798311945
0,0.188553672,2,224,GO:0042551,neuron maturation,0.800307521
0,0.189166196,3,295,GO:0007098;GO:0031023,microtubule organizing center organization,0.801795807
0,0.189065701,2,127,GO:0010972;GO:1902750,negative regulation of cell cycle G2/M phase transition,0.801795807
0,0.189166196,3,295,GO:0031058;GO:1905269,positive regulation of chromatin organization,0.801795807
0,0.190735155,2,48,GO:0003381;GO:0003384,epithelial cell morphogenesis involved in gastrulation,0.806584898
0,0.190735155,3,48,GO:0006622,protein targeting to lysosome,0.806584898
0,0.190735155,4,48,GO:0010286,heat acclimation,0.806584898
0,0.190735155,2,48,GO:0090522;GO:0099022,vesicle tethering,0.806584898
0,0.190735155,2,48,GO:0097094,craniofacial suture morphogenesis,0.806584898
0,0.1926715,2,155,GO:0043470,regulation of carbohydrate catabolic process,0.814398402
0,0.192878826,4,440,GO:0007043,cell-cell junction assembly,0.814899731
0,0.193442303,2,61,GO:0000083,regulation of transcription involved in G1/S transition of mitotic cell cycle,0.816529206
0,0.193442303,2,61,GO:0045736;GO:1904030,negative regulation of cyclin-dependent protein kinase activity,0.816529206
0,0.194121708,2,197,GO:0010611;GO:0014743,regulation of muscle hypertrophy,0.817518517
0,0.194019123,6,183,GO:0030808;GO:1900371,regulation of nucleotide biosynthetic process,0.817518517
0,0.193939595,2,211,GO:0048260,positive regulation of receptor-mediated endocytosis,0.817518517
0,0.193905676,4,778,GO:0051648;GO:0051650,vesicle localization,0.817518517
0,0.194121708,2,197,GO:0061035,regulation of cartilage development,0.817518517
0,0.194285754,2,368,GO:0046425;GO:1904892,regulation of receptor signaling pathway via STAT,0.817834394
0,0.195613243,2,24,GO:0001820;GO:0006837,serotonin transport,0.817982629
0,0.195613243,2,24,GO:0006684,sphingomyelin metabolic process,0.817982629
0,0.195839264,2,268,GO:0007525,somatic muscle development,0.817982629
0,0.195613243,-1,24,GO:0009109,obsolete coenzyme catabolic process,0.817982629
0,0.195613243,4,24,GO:0014034,neural crest cell fate commitment,0.817982629
0,0.195613243,2,24,GO:0016102,diterpenoid biosynthetic process,0.817982629
0,0.195613243,3,24,GO:0019852,L-ascorbic acid metabolic process,0.817982629
0,0.195613243,2,24,GO:0022027,interkinetic nuclear migration,0.817982629
0,0.195923983,2,36,GO:0031937,positive regulation of chromatin silencing,0.817982629
0,0.195923983,6,36,GO:0033008;GO:0043306,positive regulation of mast cell degranulation,0.817982629
0,0.195613243,4,24,GO:0035562,negative regulation of chromatin binding,0.817982629
0,0.195613243,3,24,GO:0042482,positive regulation of odontogenesis,0.817982629
0,0.195923983,2,36,GO:0048079,regulation of cuticle pigmentation,0.817982629
0,0.195923983,2,36,GO:0060263,regulation of respiratory burst,0.817982629
0,0.195923983,3,36,GO:0071636,positive regulation of transforming growth factor beta production,0.817982629
0,0.195613243,3,24,GO:1902176,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,0.817982629
0,0.195613243,4,24,GO:2000426;GO:0060101;GO:1905154,negative regulation of membrane invagination,0.817982629
0,0.195613243,3,24,GO:2000674,regulation of type B pancreatic cell apoptotic process,0.817982629
0,0.2001467,2,13,GO:0002457,T cell antigen processing and presentation,0.819593152
0,0.2001467,5,13,GO:0002638,negative regulation of immunoglobulin production,0.819593152
0,0.2001467,2,13,GO:0003032,detection of oxygen,0.819593152
0,0.2001467,2,13,GO:0003331,positive regulation of extracellular matrix constituent secretion,0.819593152
0,0.2001467,3,13,GO:0006108,malate metabolic process,0.819593152
0,0.2001467,7,13,GO:0006868,glutamine transport,0.819593152
0,0.199989734,4,88,GO:0010613;GO:0014742,positive regulation of cardiac muscle hypertrophy,0.819593152
0,0.2001467,3,13,GO:0015822;GO:1902022;GO:1903352;GO:1903401,L-lysine transmembrane transport,0.819593152
0,0.19756951,4,340,GO:0016482,cytosolic transport,0.819593152
0,0.2001467,3,13,GO:0018342;GO:0097354,prenylation,0.819593152
0,0.2001467,2,13,GO:0023021,termination of signal transduction,0.819593152
0,0.2001467,3,13,GO:0032815,negative regulation of natural killer cell activation,0.819593152
0,0.2001467,2,13,GO:0033600,negative regulation of mammary gland epithelial cell proliferation,0.819593152
0,0.2001467,2,13,GO:0034316,negative regulation of Arp2/3 complex-mediated actin nucleation,0.819593152
0,0.2001467,4,13,GO:0034418,urate biosynthetic process,0.819593152
0,0.2001467,4,13,GO:0034606,response to hermaphrodite contact,0.819593152
0,0.2001467,2,13,GO:0035357,peroxisome proliferator activated receptor signaling pathway,0.819593152
0,0.199951836,3,355,GO:0042058;GO:1901184,regulation of ERBB signaling pathway,0.819593152
0,0.2001467,2,13,GO:0046351,disaccharide biosynthetic process,0.819593152
0,0.19877241,8,156,GO:0046637;GO:0046638;GO:0046635,regulation of alpha-beta T cell differentiation,0.819593152
0,0.2001467,3,13,GO:0046967,cytosol to endoplasmic reticulum transport,0.819593152
0,0.2001467,4,13,GO:0048086,negative regulation of developmental pigmentation,0.819593152
0,0.199989734,3,88,GO:0048821,erythrocyte development,0.819593152
0,0.199989734,5,88,GO:0050926;GO:0050927,regulation of positive chemotaxis,0.819593152
0,0.2001467,2,13,GO:0060031,mediolateral intercalation,0.819593152
0,0.2001467,2,13,GO:0060304,regulation of phosphatidylinositol dephosphorylation,0.819593152
0,0.2001467,2,13,GO:0061030,epithelial cell differentiation involved in mammary gland alveolus development,0.819593152
0,0.2001467,2,13,GO:0061684;GO:0061741,chaperone-mediated autophagy,0.819593152
0,0.2001467,3,13,GO:0070827,chromatin maintenance,0.819593152
0,0.2001467,2,13,GO:0071211,protein targeting to vacuole involved in autophagy,0.819593152
0,0.2001467,4,13,GO:0071578,zinc ion import across plasma membrane,0.819593152
0,0.2001467,3,13,GO:0072160,nephron tubule epithelial cell differentiation,0.819593152
0,0.2001467,2,13,GO:0090166,Golgi disassembly,0.819593152
0,0.2001467,2,13,GO:0090232;GO:1901978;GO:0090267,positive regulation of cell cycle checkpoint,0.819593152
0,0.2001467,3,13,GO:1900127,positive regulation of hyaluronan biosynthetic process,0.819593152
0,0.2001467,4,13,GO:1901072,glucosamine-containing compound catabolic process,0.819593152
0,0.2001467,2,13,GO:1902685,positive regulation of receptor localization to synapse,0.819593152
0,0.2001467,2,13,GO:1903069,regulation of ER-associated ubiquitin-dependent protein catabolic process,0.819593152
0,0.2001467,4,13,GO:1903223,positive regulation of oxidative stress-induced neuron death,0.819593152
0,0.2001467,4,13,GO:1904796;GO:1904798,regulation of core promoter binding,0.819593152
0,0.2001467,5,13,GO:1905651,regulation of artery morphogenesis,0.819593152
0,0.200743615,2,312,GO:0000077;GO:0031570,DNA integrity checkpoint,0.821671171
0,0.202425736,6,75,GO:0000272;GO:0005980;GO:0009251;GO:0044247;GO:0044275,cellular carbohydrate catabolic process,0.82524651
0,0.202425736,4,75,GO:0008090,retrograde axonal transport,0.82524651
0,0.202090744,2,49,GO:0008299,isoprenoid biosynthetic process,0.82524651
0,0.202090744,2,49,GO:0030219;GO:0035855,megakaryocyte differentiation,0.82524651
0,0.202425736,2,75,GO:0060027,convergent extension involved in gastrulation,0.82524651
0,0.202425736,2,75,GO:0070534,protein K63-linked ubiquitination,0.82524651
0,0.202425736,2,75,GO:0098868;GO:0003416;GO:0003417,bone growth,0.82524651
0,0.202090744,2,49,GO:1904799,regulation of neuron remodeling,0.82524651
0,0.202090744,2,49,GO:2000192,negative regulation of fatty acid transport,0.82524651
0,0.202577783,2,129,GO:0070936,protein K48-linked ubiquitination,0.825499972
0,0.204429567,4,213,GO:0007097;GO:0051647,nucleus localization,0.83267653
0,0.205290683,2,931,GO:1901990;GO:1901987,regulation of cell cycle phase transition,0.835813353
0,0.207522835,4,116,GO:0010712;GO:0032965,regulation of collagen metabolic process,0.843779214
0,0.207522835,2,116,GO:0010907,positive regulation of glucose metabolic process,0.843779214
0,0.207522835,2,116,GO:0060438,trachea development,0.843779214
0,0.208101842,5,357,GO:2000177,regulation of neural precursor cell proliferation,0.845759033
0,0.208391841,2,89,GO:0007585,respiratory gaseous exchange by respiratory system,0.846188798
0,0.208391841,2,89,GO:0033619,membrane protein proteolysis,0.846188798
0,0.20881504,5,228,GO:0006892,post-Golgi vesicle-mediated transport,0.847532541
0,0.209404749,2,37,GO:0002360,T cell lineage commitment,0.847678546
0,0.209404749,3,37,GO:0007295,growth of a germarium-derived egg chamber,0.847678546
0,0.209404749,4,37,GO:0031915,positive regulation of synaptic plasticity,0.847678546
0,0.209404749,4,37,GO:0046838;GO:0046855;GO:0071545,inositol phosphate catabolic process,0.847678546
0,0.209404749,3,37,GO:0070886;GO:0106058,positive regulation of calcineurin-mediated signaling,0.847678546
0,0.209404749,7,37,GO:2000052,positive regulation of non-canonical Wnt signaling pathway,0.847678546
0,0.212471623,5,25,GO:0000244,spliceosomal tri-snRNP complex assembly,0.850349393
0,0.212471623,6,25,GO:0006878,cellular copper ion homeostasis,0.850349393
0,0.212471623,4,25,GO:0007436,larval salivary gland morphogenesis,0.850349393
0,0.212471623,2,25,GO:0007503,fat body development,0.850349393
0,0.212471623,2,25,GO:0009130;GO:0009129,pyrimidine nucleoside monophosphate metabolic process,0.850349393
0,0.212471623,2,25,GO:0010269,response to selenium ion,0.850349393
0,0.212471623,5,25,GO:0010635,regulation of mitochondrial fusion,0.850349393
0,0.212471623,2,25,GO:0019511,peptidyl-proline hydroxylation,0.850349393
0,0.212355095,6,103,GO:0030316,osteoclast differentiation,0.850349393
0,0.212471623,2,25,GO:0034035;GO:0050427,purine ribonucleoside bisphosphate metabolic process,0.850349393
0,0.211636252,4,76,GO:0035813,regulation of renal sodium excretion,0.850349393
0,0.212471623,5,25,GO:0036089,cleavage furrow formation,0.850349393
0,0.211086222,3,186,GO:0045638,negative regulation of myeloid cell differentiation,0.850349393
0,0.211636252,6,76,GO:0045822;GO:1903523,negative regulation of blood circulation,0.850349393
0,0.212471623,4,25,GO:0046794;GO:0075733,transport of virus,0.850349393
0,0.212471623,9,25,GO:0060385,axonogenesis involved in innervation,0.850349393
0,0.212471623,4,25,GO:0060525,prostate glandular acinus development,0.850349393
0,0.212471623,5,25,GO:0061052,negative regulation of cell growth involved in cardiac muscle cell development,0.850349393
0,0.212471623,2,25,GO:0061883,clathrin-dependent endocytosis involved in vitellogenesis,0.850349393
0,0.212471623,3,25,GO:0070669;GO:0071352,response to interleukin-2,0.850349393
0,0.212471623,2,25,GO:0097329,response to antimetabolite,0.850349393
0,0.211340747,3,172,GO:0120254,olefinic compound metabolic process,0.850349393
0,0.212471623,2,25,GO:1903541;GO:1903543,regulation of exosomal secretion,0.850349393
0,0.211086222,3,186,GO:1990089;GO:1990090,response to nerve growth factor,0.850349393
0,0.213666186,2,50,GO:0010042,response to manganese ion,0.85319754
0,0.213666186,3,50,GO:0035590,purinergic nucleotide receptor signaling pathway,0.85319754
0,0.213717958,5,63,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,0.85319754
0,0.213740614,3,475,GO:0051099,positive regulation of binding,0.85319754
0,0.213666186,6,50,GO:0051560,mitochondrial calcium ion homeostasis,0.85319754
0,0.213666186,2,50,GO:0071467,cellular response to pH,0.85319754
0,0.214033193,2,229,GO:0051781,positive regulation of cell division,0.853994299
0,0.214673707,3,272,GO:0009950,dorsal/ventral axis specification,0.856178026
0,0.214966498,2,490,GO:0030178;GO:0090090,negative regulation of Wnt signaling pathway,0.856601858
0,0.214925918,3,117,GO:0044062,regulation of excretion,0.856601858
0,0.216929057,2,90,GO:0043552;GO:0090218,positive regulation of lipid kinase activity,0.863672905
0,0.216929057,2,90,GO:0061512,protein localization to cilium,0.863672905
0,0.217320737,6,145,GO:0071277,cellular response to calcium ion,0.864857438
0,0.218161942,2,535,GO:0022409,positive regulation of cell-cell adhesion,0.867829119
0,0.22419356,3,14,GO:0000055,ribosomal large subunit export from nucleus,0.869235055
0,0.220645421,2,1177,GO:0001568;GO:0001944;GO:0048514,vasculature development,0.869235055
0,0.223138138,2,38,GO:0001946;GO:0036303,lymph vessel morphogenesis,0.869235055
0,0.222434021,3,118,GO:0001960;GO:0060761,negative regulation of response to cytokine stimulus,0.869235055
0,0.22419356,2,14,GO:0002291,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,0.869235055
0,0.220997819,2,77,GO:0002637,regulation of immunoglobulin production,0.869235055
0,0.22411998,2,64,GO:0002753;GO:0035872;GO:0070423,cytoplasmic pattern recognition receptor signaling pathway,0.869235055
0,0.220997819,4,77,GO:0006213,pyrimidine nucleoside metabolic process,0.869235055
0,0.22419356,3,14,GO:0006450,regulation of translational fidelity,0.869235055
0,0.22419356,4,14,GO:0006560,proline metabolic process,0.869235055
0,0.222434021,2,118,GO:0007595,lactation,0.869235055
0,0.223138138,3,38,GO:0009200,deoxyribonucleoside triphosphate metabolic process,0.869235055
0,0.22419356,4,14,GO:0009209;GO:0009148;GO:0009208,pyrimidine nucleoside triphosphate biosynthetic process,0.869235055
0,0.22411998,2,64,GO:0014850,response to muscle activity,0.869235055
0,0.22419356,3,14,GO:0019673,GDP-mannose metabolic process,0.869235055
0,0.223138138,2,38,GO:0021681,cerebellar granular layer development,0.869235055
0,0.22411998,2,64,GO:0031954,positive regulation of protein autophosphorylation,0.869235055
0,0.221292616,2,259,GO:0032091,negative regulation of protein binding,0.869235055
0,0.22419356,2,14,GO:0032803,regulation of low-density lipoprotein particle receptor catabolic process,0.869235055
0,0.22419356,3,14,GO:0033015;GO:0006787;GO:0042167;GO:0046149,tetrapyrrole catabolic process,0.869235055
0,0.22419356,2,14,GO:0033128,negative regulation of histone phosphorylation,0.869235055
0,0.223138138,2,38,GO:0033344,cholesterol efflux,0.869235055
0,0.223138138,3,38,GO:0034356,NAD biosynthesis via nicotinamide riboside salvage pathway,0.869235055
0,0.22419356,3,14,GO:0034983,peptidyl-lysine deacetylation,0.869235055
0,0.22419356,2,14,GO:0035511,oxidative DNA demethylation,0.869235055
0,0.22419356,3,14,GO:0042092,type 2 immune response,0.869235055
0,0.221292616,5,259,GO:0042306;GO:1904589,regulation of protein import,0.869235055
0,0.22419356,2,14,GO:0042683,negative regulation of compound eye cone cell fate specification,0.869235055
0,0.223596337,2,132,GO:0043647,inositol phosphate metabolic process,0.869235055
0,0.22419356,5,14,GO:0043985,histone H4-R3 methylation,0.869235055
0,0.22419356,2,14,GO:0045317,equator specification,0.869235055
0,0.223138138,3,38,GO:0045835,negative regulation of meiotic nuclear division,0.869235055
0,0.22419356,4,14,GO:0046604,positive regulation of mitotic centrosome separation,0.869235055
0,0.22419356,2,14,GO:0048081,positive regulation of cuticle pigmentation,0.869235055
0,0.22419356,4,14,GO:0048883;GO:0048920,neuromast primordium migration,0.869235055
0,0.219189916,5,1902,GO:0050801;GO:0055082;GO:0055080;GO:0098771,ion homeostasis,0.869235055
0,0.222434021,5,118,GO:0051261,protein depolymerization,0.869235055
0,0.221268476,2,773,GO:0051348;GO:0006469;GO:0033673,negative regulation of transferase activity,0.869235055
0,0.22411998,2,64,GO:0051973,positive regulation of telomerase activity,0.869235055
0,0.22419356,2,14,GO:0060372,regulation of atrial cardiac muscle cell membrane repolarization,0.869235055
0,0.22419356,2,14,GO:0070244,negative regulation of thymocyte apoptotic process,0.869235055
0,0.22419356,2,14,GO:0070431,nucleotide-binding oligomerization domain containing 2 signaling pathway,0.869235055
