"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.00726676218996614 2 260 "GO:0000381" "regulation of alternative mRNA splicing, via spliceosome" 0.0782476092788265
0 2.07201657272524e-09 2 71 "GO:0000387" "spliceosomal snRNP assembly" 1.38915855623951e-07
0 0.00842583811267233 2 13 "GO:0000389" "mRNA 3'-splice site recognition" 0.0859903589609948
0 0.0545107800683076 5 9 "GO:0000393" "spliceosomal conformational changes to generate catalytic conformation" 0.312730490273208
0 0.0144640483490305 3 19 "GO:0000394;GO:0006388" "RNA splicing, via endonucleolytic cleavage and ligation" 0.125450693187767
0 0.181550972937787 2 12 "GO:0000395" "mRNA 5'-splice site recognition" 0.670504900053709
0 0.246795189226967 3 47 "GO:0000413" "protein peptidyl-prolyl isomerization" 0.785996467770351
0 0.0277333409645474 8 14 "GO:0000414" "regulation of histone H3-K36 methylation" 0.202327829038418
0 0.300058326010905 2 5 "GO:0000416" "positive regulation of histone H3-K36 methylation" 0.865861050710073
0 3.81921821763325e-09 2 93 "GO:0000422;GO:0061726" "autophagy of mitochondrion" 2.37023779249739e-07
0 0.00320524887229575 3 15 "GO:0000423" "mitophagy" 0.0406884258346638
0 0.702960493472593 3 11 "GO:0000430;GO:0000432" "regulation of transcription from RNA polymerase II promoter by glucose" 1
0 0.0657655463816308 9 15 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.345570104985858
0 0.895019340529938 3 5 "GO:0000448" "cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 1
0 0.0372884043624001 4 6 "GO:0000451" "rRNA 2'-O-methylation" 0.237348575238146
0 0.0852218822939804 2 8 "GO:0000454" "snoRNA guided rRNA pseudouridine synthesis" 0.414878542351213
0 0.0645169618666062 4 5 "GO:0000455" "enzyme-directed rRNA pseudouridine synthesis" 0.343928203566325
0 0.00415965226081997 4 10 "GO:0000459;GO:0000467" "exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.0506716260154263
0 5.80741403877651e-05 2 54 "GO:0000460" "maturation of 5.8S rRNA" 0.00147351099298791
0 0.643976518089102 3 5 "GO:0000461" "endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 1
0 0.0250057103231211 3 56 "GO:0000462" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.188106019097352
0 0.824968830221336 2 20 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 1
0 0.00248064235806492 2 37 "GO:0000466" "maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.0335069118512151
0 0.000578357972470423 3 41 "GO:0000469" "cleavage involved in rRNA processing" 0.0101961957334757
0 0.329053611162746 2 45 "GO:0000470" "maturation of LSU-rRNA" 0.913927250840587
0 0.0817976110617643 2 26 "GO:0000479;GO:0000478" "endonucleolytic cleavage involved in rRNA processing" 0.410104289084228
0 0.131714428996053 2 7 "GO:0000480" "endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.538885091460466
0 0.0076975751507886 2 17 "GO:0000491;GO:0000492" "small nucleolar ribonucleoprotein complex assembly" 0.0800704731143752
0 0.0215507335901246 9 7 "GO:0000495;GO:0034964;GO:0033979" "box H/ACA RNA metabolic process" 0.169051887467421
0 0.20441133032686 4 482 "GO:0000578;GO:0007351;GO:0008595" "embryonic axis specification" 0.694060891969183
0 0.605665964793569 6 12 "GO:0000706" "meiotic DNA double-strand break processing" 1
0 0.271192069102272 6 8 "GO:0000707" "meiotic DNA recombinase assembly" 0.829470247986803
0 0.509248551451288 5 13 "GO:0000711" "meiotic DNA repair synthesis" 1
0 0.0856858568143985 2 23 "GO:0000712" "resolution of meiotic recombination intermediates" 0.414878542351213
0 0.00286413814052762 4 43 "GO:0000715" "nucleotide-excision repair, DNA damage recognition" 0.0379611959895327
0 0.0144640483490305 3 19 "GO:0000722" "telomere maintenance via recombination" 0.125450693187767
